ID,Timestamp,X,Y,Z
2830,2024-09-03 11:30:25.977+00:00,-3.899,3.978,7.994
2830,2024-09-03 11:30:26.113+00:00,-3.867,3.921,8.201
2830,2024-09-03 11:30:26.248+00:00,-3.82,3.964,8.063
2830,2024-09-03 11:30:26.381+00:00,-3.845,4.03,8.065
2830,2024-09-03 11:30:26.513+00:00,-3.814,3.912,8.404
2830,2024-09-03 11:30:26.647+00:00,-3.765,3.642,8.143
2830,2024-09-03 11:30:26.781+00:00,-3.679,3.867,8.231
2830,2024-09-03 11:30:26.911+00:00,-3.802,3.876,8.337
2830,2024-09-03 11:30:27.046+00:00,-3.646,3.887,8.255
2830,2024-09-03 11:30:27.179+00:00,-3.534,3.88,8.264
2830,2024-09-03 11:30:27.314+00:00,-3.462,3.806,8.335
2830,2024-09-03 11:30:27.446+00:00,-3.515,3.863,8.27
2830,2024-09-03 11:30:27.580+00:00,-3.648,4.015,8.147
2830,2024-09-03 11:30:27.712+00:00,-3.658,4.045,8.496
2830,2024-09-03 11:30:27.845+00:00,-3.611,3.888,8.143
2830,2024-09-03 11:30:27.978+00:00,-3.532,3.645,8.13
2830,2024-09-03 11:30:28.110+00:00,-3.774,3.682,7.959
2830,2024-09-03 11:30:28.245+00:00,-3.824,3.812,7.868
2830,2024-09-03 11:30:28.377+00:00,-4.595,4.077,9.218
2830,2024-09-03 11:30:28.518+00:00,-3.942,3.723,8.22
2830,2024-09-03 11:30:28.643+00:00,-4.11,3.619,8.06
2830,2024-09-03 11:30:28.779+00:00,-3.703,3.379,8.246
2830,2024-09-03 11:30:28.910+00:00,-4.066,3.664,8.047
2830,2024-09-03 11:30:29.043+00:00,-4.128,3.516,8.242
2830,2024-09-03 11:30:29.176+00:00,-3.931,3.242,8.189
2830,2024-09-03 11:30:29.310+00:00,-4.175,3.294,7.969
2830,2024-09-03 11:30:29.441+00:00,-4.067,3.439,8.206
2830,2024-09-03 11:30:29.575+00:00,-3.959,3.168,8.849
2830,2024-09-03 11:30:29.710+00:00,-4.049,2.897,8.094
2830,2024-09-03 11:30:29.842+00:00,-4.147,2.841,8.033
2830,2024-09-03 11:30:29.975+00:00,-4.238,3.023,9.034
2830,2024-09-03 11:30:30.110+00:00,-4.298,3.004,8.924
2830,2024-09-03 11:30:30.244+00:00,-4.366,2.804,8.584
2830,2024-09-03 11:30:30.376+00:00,-4.199,3.098,8.894
2830,2024-09-03 11:30:30.509+00:00,-4.0,3.153,9.005
2830,2024-09-03 11:30:30.640+00:00,-3.368,2.834,8.021
2830,2024-09-03 11:30:30.776+00:00,-3.236,2.816,8.279
2830,2024-09-03 11:30:30.910+00:00,-3.547,3.291,8.133
2830,2024-09-03 11:30:31.040+00:00,-3.309,3.475,8.32
2830,2024-09-03 11:30:31.173+00:00,-3.551,3.94,8.892
2830,2024-09-03 11:30:31.306+00:00,-3.254,4.105,8.946
2830,2024-09-03 11:30:31.442+00:00,-2.748,3.496,8.785
2830,2024-09-03 11:30:31.572+00:00,-2.495,3.363,8.503
2830,2024-09-03 11:30:31.707+00:00,-2.127,3.206,8.235
2830,2024-09-03 11:30:31.839+00:00,-2.398,3.793,9.054
2830,2024-09-03 11:30:31.974+00:00,-2.325,3.976,8.822
2830,2024-09-03 11:30:32.105+00:00,-2.019,3.751,8.399
2830,2024-09-03 11:30:32.238+00:00,-1.817,3.463,9.596
2830,2024-09-03 11:30:32.372+00:00,-2.005,3.51,8.475
2830,2024-09-03 11:30:32.507+00:00,-2.219,3.668,8.638
2830,2024-09-03 11:30:32.641+00:00,-1.957,3.739,9.818
2830,2024-09-03 11:30:32.772+00:00,-1.789,3.181,8.678
2830,2024-09-03 11:30:32.908+00:00,-1.966,3.16,8.786
2830,2024-09-03 11:30:33.038+00:00,-2.228,3.892,8.842
2830,2024-09-03 11:30:33.169+00:00,-2.064,3.781,9.118
2830,2024-09-03 11:30:33.305+00:00,-1.969,3.13,8.613
2830,2024-09-03 11:30:33.439+00:00,-2.258,3.031,8.587
2830,2024-09-03 11:30:33.571+00:00,-2.312,3.689,8.661
2830,2024-09-03 11:30:33.705+00:00,-2.282,3.79,9.641
2830,2024-09-03 11:30:33.840+00:00,-2.207,3.623,10.0
2830,2024-09-03 11:30:33.968+00:00,-2.074,3.057,8.816
2830,2024-09-03 11:30:34.103+00:00,-1.986,2.694,8.205
2830,2024-09-03 11:30:34.236+00:00,-2.057,3.095,9.233
2830,2024-09-03 11:30:34.370+00:00,-2.127,3.899,8.937
2830,2024-09-03 11:30:34.503+00:00,-1.874,3.769,8.796
2830,2024-09-03 11:30:34.638+00:00,-1.764,3.679,8.926
2830,2024-09-03 11:30:34.768+00:00,-1.616,3.763,8.903
2830,2024-09-03 11:30:34.901+00:00,-1.776,3.755,8.833
2830,2024-09-03 11:30:35.036+00:00,-2.058,3.909,8.584
2830,2024-09-03 11:30:35.170+00:00,-1.947,3.765,8.719
2830,2024-09-03 11:30:35.303+00:00,-2.054,3.642,8.984
2830,2024-09-03 11:30:35.435+00:00,-2.154,3.775,8.95
2830,2024-09-03 11:30:35.568+00:00,-2.634,4.043,8.439
2830,2024-09-03 11:30:35.700+00:00,-2.481,4.018,8.938
2830,2024-09-03 11:30:35.835+00:00,-2.106,3.738,8.688
2830,2024-09-03 11:30:35.966+00:00,-2.175,3.696,8.97
2830,2024-09-03 11:30:36.099+00:00,-2.276,3.834,8.777
2830,2024-09-03 11:30:36.233+00:00,-2.331,3.78,8.641
2830,2024-09-03 11:30:36.371+00:00,-2.256,3.813,8.76
2830,2024-09-03 11:30:36.499+00:00,-2.213,3.851,8.861
2830,2024-09-03 11:30:36.634+00:00,-2.256,3.87,8.77
2830,2024-09-03 11:30:36.767+00:00,-2.292,3.787,8.582
2830,2024-09-03 11:30:36.899+00:00,-2.001,3.726,8.228
2830,2024-09-03 11:30:37.031+00:00,-2.056,3.756,9.284
2830,2024-09-03 11:30:37.163+00:00,-1.999,3.526,8.793
2830,2024-09-03 11:30:37.299+00:00,-2.27,3.766,8.876
2830,2024-09-03 11:30:37.432+00:00,-2.277,3.756,8.746
2830,2024-09-03 11:30:37.564+00:00,-2.353,3.768,8.879
2830,2024-09-03 11:30:37.698+00:00,-2.313,3.601,8.669
2830,2024-09-03 11:30:37.833+00:00,-2.233,3.507,8.777
2830,2024-09-03 11:30:37.968+00:00,-2.23,3.627,9.004
2830,2024-09-03 11:30:38.097+00:00,-2.358,3.736,8.969
2830,2024-09-03 11:30:38.231+00:00,-2.411,3.63,8.734
2830,2024-09-03 11:30:38.366+00:00,-2.298,3.454,8.787
2830,2024-09-03 11:30:38.496+00:00,-2.163,3.425,8.666
2830,2024-09-03 11:30:38.631+00:00,-2.339,3.434,9.24
2830,2024-09-03 11:30:38.763+00:00,-2.637,3.726,8.605
2830,2024-09-03 11:30:38.892+00:00,-2.11,3.23,8.799
2830,2024-09-03 11:30:38.910+00:00,-1.798,2.893,8.736
2830,2024-09-03 11:30:38.925+00:00,-1.803,2.902,9.051
2830,2024-09-03 11:30:38.942+00:00,-1.903,2.897,9.199
2830,2024-09-03 11:30:38.959+00:00,-2.09,2.941,9.299
