ID,Timestamp,X,Y,Z
2810,2024-09-09 20:59:33.605+00:00,-1.79,3.718,9.371
2810,2024-09-09 20:59:33.611+00:00,-3.148,3.479,10.039
2810,2024-09-09 20:59:33.617+00:00,-2.846,3.948,10.003
2810,2024-09-09 20:59:33.624+00:00,-2.535,3.532,9.46
2810,2024-09-09 20:59:33.630+00:00,-3.133,3.637,9.73
2810,2024-09-09 20:59:33.701+00:00,-3.416,3.891,9.637
2810,2024-09-09 20:59:33.708+00:00,-3.04,4.228,9.412
2810,2024-09-09 20:59:33.714+00:00,-2.714,6.093,10.173
2810,2024-09-09 20:59:33.721+00:00,-1.086,5.821,8.736
2810,2024-09-09 20:59:33.727+00:00,-2.154,5.1,8.511
2810,2024-09-09 20:59:33.797+00:00,-3.014,6.929,9.452
2810,2024-09-09 20:59:33.803+00:00,-2.104,8.615,8.744
2810,2024-09-09 20:59:33.810+00:00,-2.058,8.648,7.546
2810,2024-09-09 20:59:33.816+00:00,-2.896,8.141,7.532
2810,2024-09-09 20:59:33.822+00:00,-2.214,7.901,6.297
2810,2024-09-09 20:59:34.005+00:00,-2.446,8.145,5.399
2810,2024-09-09 20:59:34.010+00:00,-2.664,8.538,5.76
2810,2024-09-09 20:59:34.014+00:00,-2.472,8.658,4.776
2810,2024-09-09 20:59:34.017+00:00,-2.52,9.242,3.926
2810,2024-09-09 20:59:34.021+00:00,-3.083,9.201,4.345
2810,2024-09-09 20:59:34.024+00:00,-3.109,8.675,3.874
2810,2024-09-09 20:59:34.027+00:00,-3.126,8.519,4.343
2810,2024-09-09 20:59:34.029+00:00,-3.389,9.153,4.501
2810,2024-09-09 20:59:34.031+00:00,-3.54,9.62,4.606
2810,2024-09-09 20:59:34.034+00:00,-3.622,9.615,4.499
2810,2024-09-09 20:59:34.082+00:00,-3.339,9.766,4.125
2810,2024-09-09 20:59:34.085+00:00,-2.858,9.747,3.941
2810,2024-09-09 20:59:34.087+00:00,-2.348,9.592,3.131
