ID,Timestamp,X,Y,Z
2830,2024-09-03 11:32:26.024+00:00,1.97,4.209,8.818
2830,2024-09-03 11:32:26.156+00:00,1.767,4.095,8.784
2830,2024-09-03 11:32:26.290+00:00,1.857,4.104,8.684
2830,2024-09-03 11:32:26.421+00:00,1.819,4.077,8.689
2830,2024-09-03 11:32:26.558+00:00,1.804,4.07,8.806
2830,2024-09-03 11:32:26.691+00:00,1.78,4.11,8.773
2830,2024-09-03 11:32:26.823+00:00,1.85,4.079,8.805
2830,2024-09-03 11:32:26.954+00:00,1.79,4.167,8.621
2830,2024-09-03 11:32:27.089+00:00,1.567,4.044,8.874
2830,2024-09-03 11:32:27.220+00:00,1.731,4.122,8.822
2830,2024-09-03 11:32:27.355+00:00,1.835,4.157,8.527
2830,2024-09-03 11:32:27.490+00:00,1.716,3.997,8.73
2830,2024-09-03 11:32:27.622+00:00,1.932,4.02,8.685
2830,2024-09-03 11:32:27.755+00:00,2.093,4.087,8.684
2830,2024-09-03 11:32:27.887+00:00,2.096,4.041,8.693
2830,2024-09-03 11:32:28.020+00:00,2.036,4.046,8.742
2830,2024-09-03 11:32:28.151+00:00,1.978,3.985,8.639
2830,2024-09-03 11:32:28.287+00:00,1.905,4.072,8.767
2830,2024-09-03 11:32:28.421+00:00,1.869,4.089,8.725
2830,2024-09-03 11:32:28.552+00:00,2.365,4.18,8.869
2830,2024-09-03 11:32:28.651+00:00,10.086,6.166,9.784
2830,2024-09-03 11:32:28.787+00:00,4.804,2.586,7.158
2830,2024-09-03 11:32:28.917+00:00,-1.001,0.072,9.523
2830,2024-09-03 11:32:29.051+00:00,-1.48,-0.419,10.455
2830,2024-09-03 11:32:29.208+00:00,-1.376,0.367,10.119
2830,2024-09-03 11:32:29.317+00:00,-1.329,1.662,9.469
2830,2024-09-03 11:32:29.451+00:00,-0.979,2.12,9.955
2830,2024-09-03 11:32:29.583+00:00,-0.746,2.283,9.727
2830,2024-09-03 11:32:29.719+00:00,-0.146,2.536,9.465
2830,2024-09-03 11:32:29.849+00:00,0.001,2.549,9.166
2830,2024-09-03 11:32:29.983+00:00,0.104,2.65,9.396
2830,2024-09-03 11:32:30.114+00:00,0.176,2.782,9.437
2830,2024-09-03 11:32:30.248+00:00,0.182,2.782,9.333
2830,2024-09-03 11:32:30.384+00:00,0.073,2.721,9.446
2830,2024-09-03 11:32:30.518+00:00,0.154,2.771,9.534
2830,2024-09-03 11:32:30.649+00:00,0.276,2.799,9.487
2830,2024-09-03 11:32:30.782+00:00,0.424,2.865,9.47
2830,2024-09-03 11:32:30.914+00:00,0.376,2.839,9.436
2830,2024-09-03 11:32:31.047+00:00,0.24,2.797,9.455
2830,2024-09-03 11:32:31.181+00:00,0.129,2.743,9.373
2830,2024-09-03 11:32:31.315+00:00,-0.182,2.573,9.556
2830,2024-09-03 11:32:31.448+00:00,-0.105,2.757,9.408
2830,2024-09-03 11:32:31.582+00:00,0.086,2.975,9.269
2830,2024-09-03 11:32:31.715+00:00,0.231,3.051,9.379
2830,2024-09-03 11:32:31.849+00:00,0.26,3.126,9.251
2830,2024-09-03 11:32:31.980+00:00,0.232,3.231,9.172
2830,2024-09-03 11:32:32.115+00:00,0.16,3.215,9.266
2830,2024-09-03 11:32:32.247+00:00,0.156,3.27,9.264
2830,2024-09-03 11:32:32.381+00:00,-0.04,3.106,9.22
2830,2024-09-03 11:32:32.514+00:00,-0.341,2.407,9.494
2830,2024-09-03 11:32:32.645+00:00,0.233,2.52,9.455
2830,2024-09-03 11:32:32.779+00:00,0.913,2.592,9.882
2830,2024-09-03 11:32:32.911+00:00,1.347,2.372,9.977
2830,2024-09-03 11:32:33.046+00:00,1.487,2.127,9.375
2830,2024-09-03 11:32:33.128+00:00,1.262,1.698,8.667
2830,2024-09-03 11:32:33.261+00:00,0.543,0.818,8.609
2830,2024-09-03 11:32:33.395+00:00,0.698,0.774,9.712
2830,2024-09-03 11:32:33.529+00:00,0.794,1.278,10.674
2830,2024-09-03 11:32:33.660+00:00,0.83,1.376,10.589
2830,2024-09-03 11:32:33.795+00:00,0.993,0.864,9.916
2830,2024-09-03 11:32:33.927+00:00,1.054,0.642,9.482
2830,2024-09-03 11:32:34.061+00:00,1.17,0.857,9.086
2830,2024-09-03 11:32:34.193+00:00,1.369,1.128,9.572
2830,2024-09-03 11:32:34.328+00:00,1.12,1.305,10.181
2830,2024-09-03 11:32:34.462+00:00,1.352,1.295,11.201
2830,2024-09-03 11:32:34.594+00:00,1.69,1.354,8.451
2830,2024-09-03 11:32:34.727+00:00,1.604,1.3,9.074
2830,2024-09-03 11:32:34.860+00:00,1.05,1.154,9.657
2830,2024-09-03 11:32:34.992+00:00,1.152,1.108,9.166
2830,2024-09-03 11:32:35.128+00:00,0.575,0.777,10.277
2830,2024-09-03 11:32:35.259+00:00,1.269,0.956,10.016
2830,2024-09-03 11:32:35.392+00:00,0.836,0.881,9.535
2830,2024-09-03 11:32:35.528+00:00,-0.091,1.033,9.401
2830,2024-09-03 11:32:35.660+00:00,-0.198,0.954,9.366
2830,2024-09-03 11:32:35.793+00:00,0.118,0.567,10.143
2830,2024-09-03 11:32:35.924+00:00,0.561,0.573,9.83
2830,2024-09-03 11:32:36.059+00:00,0.411,0.632,9.581
2830,2024-09-03 11:32:36.192+00:00,0.303,0.723,9.482
2830,2024-09-03 11:32:36.326+00:00,0.434,0.532,10.574
2830,2024-09-03 11:32:36.459+00:00,0.328,0.363,9.543
2830,2024-09-03 11:32:36.589+00:00,0.488,0.486,9.544
2830,2024-09-03 11:32:36.724+00:00,0.541,0.807,10.198
2830,2024-09-03 11:32:36.771+00:00,0.575,0.882,10.001
2830,2024-09-03 11:32:36.819+00:00,0.489,0.834,9.977
2830,2024-09-03 11:32:36.848+00:00,0.418,0.778,9.959
2830,2024-09-03 11:32:36.870+00:00,0.471,0.735,9.893
2830,2024-09-03 11:32:36.889+00:00,0.552,0.687,9.769
2830,2024-09-03 11:32:36.902+00:00,0.543,0.658,9.568
2830,2024-09-03 11:32:36.917+00:00,0.505,0.62,9.372
