ID,Timestamp,X,Y,Z
2830,2024-09-03 11:23:26.068+00:00,0.136,6.538,7.393
2830,2024-09-03 11:23:26.200+00:00,-0.048,6.388,7.528
2830,2024-09-03 11:23:26.333+00:00,0.182,6.424,7.53
2830,2024-09-03 11:23:26.466+00:00,0.37,6.328,7.901
2830,2024-09-03 11:23:26.603+00:00,-0.69,6.859,6.555
2830,2024-09-03 11:23:26.735+00:00,-1.336,6.05,7.192
2830,2024-09-03 11:23:26.868+00:00,-1.066,5.786,7.93
2830,2024-09-03 11:23:26.999+00:00,-1.363,5.423,8.206
2830,2024-09-03 11:23:27.132+00:00,-2.239,4.688,8.399
2830,2024-09-03 11:23:27.265+00:00,-2.186,4.425,8.49
2830,2024-09-03 11:23:27.398+00:00,-1.339,4.672,8.502
2830,2024-09-03 11:23:27.533+00:00,-0.955,4.827,8.456
2830,2024-09-03 11:23:27.667+00:00,-1.342,4.47,8.672
2830,2024-09-03 11:23:27.799+00:00,-1.536,4.295,8.637
2830,2024-09-03 11:23:27.929+00:00,-1.6,4.097,8.862
2830,2024-09-03 11:23:28.063+00:00,-1.758,4.281,8.658
2830,2024-09-03 11:23:28.145+00:00,-1.433,4.524,10.015
2830,2024-09-03 11:23:28.280+00:00,-1.216,4.508,8.871
2830,2024-09-03 11:23:28.411+00:00,-2.143,3.765,8.832
2830,2024-09-03 11:23:28.545+00:00,-1.411,3.829,9.019
2830,2024-09-03 11:23:28.680+00:00,-1.284,3.885,8.889
2830,2024-09-03 11:23:28.813+00:00,-1.378,3.751,9.031
2830,2024-09-03 11:23:28.944+00:00,-1.272,3.748,8.953
2830,2024-09-03 11:23:29.080+00:00,-1.153,3.703,9.06
2830,2024-09-03 11:23:29.210+00:00,-0.992,3.808,8.879
2830,2024-09-03 11:23:29.346+00:00,-0.948,3.735,9.028
2830,2024-09-03 11:23:29.478+00:00,-0.541,4.847,12.647
2830,2024-09-03 11:23:29.613+00:00,1.546,6.193,4.043
2830,2024-09-03 11:23:29.745+00:00,0.834,5.301,7.228
2830,2024-09-03 11:23:29.879+00:00,1.53,4.877,8.008
2830,2024-09-03 11:23:30.011+00:00,2.015,3.585,4.991
2830,2024-09-03 11:23:30.145+00:00,4.192,6.946,11.295
2830,2024-09-03 11:23:30.279+00:00,1.701,5.378,8.548
2830,2024-09-03 11:23:30.412+00:00,-1.048,3.234,8.803
2830,2024-09-03 11:23:30.547+00:00,-1.359,3.441,9.284
2830,2024-09-03 11:23:30.677+00:00,0.452,4.365,8.696
2830,2024-09-03 11:23:30.810+00:00,1.396,4.968,8.081
2830,2024-09-03 11:23:30.942+00:00,0.829,4.694,8.542
2830,2024-09-03 11:23:31.075+00:00,-0.007,4.305,9.044
2830,2024-09-03 11:23:31.210+00:00,0.599,4.613,8.667
2830,2024-09-03 11:23:31.342+00:00,1.128,4.929,8.326
2830,2024-09-03 11:23:31.478+00:00,0.951,4.847,8.521
2830,2024-09-03 11:23:31.610+00:00,0.676,4.783,8.565
2830,2024-09-03 11:23:31.743+00:00,0.828,4.782,8.577
2830,2024-09-03 11:23:31.876+00:00,0.804,4.747,8.598
2830,2024-09-03 11:23:32.010+00:00,0.863,4.699,8.533
2830,2024-09-03 11:23:32.141+00:00,0.65,5.003,8.31
2830,2024-09-03 11:23:32.275+00:00,0.729,4.469,8.944
2830,2024-09-03 11:23:32.409+00:00,0.665,4.799,8.344
2830,2024-09-03 11:23:32.543+00:00,0.721,4.718,8.599
2830,2024-09-03 11:23:32.674+00:00,0.647,4.735,8.579
2830,2024-09-03 11:23:32.809+00:00,0.61,4.762,8.543
2830,2024-09-03 11:23:32.938+00:00,0.912,4.895,8.481
2830,2024-09-03 11:23:33.074+00:00,0.902,4.905,8.338
2830,2024-09-03 11:23:33.207+00:00,0.522,4.756,8.659
2830,2024-09-03 11:23:33.342+00:00,0.21,4.705,8.853
2830,2024-09-03 11:23:33.474+00:00,0.193,5.008,8.721
2830,2024-09-03 11:23:33.606+00:00,0.244,5.597,7.81
2830,2024-09-03 11:23:33.744+00:00,0.459,6.446,7.437
2830,2024-09-03 11:23:33.873+00:00,0.076,6.573,7.195
2830,2024-09-03 11:23:34.007+00:00,-0.336,6.225,7.658
2830,2024-09-03 11:23:34.137+00:00,-0.343,6.248,7.405
2830,2024-09-03 11:23:34.272+00:00,-0.102,6.301,7.552
2830,2024-09-03 11:23:34.407+00:00,-0.19,6.227,7.603
2830,2024-09-03 11:23:34.541+00:00,-0.216,6.181,7.524
2830,2024-09-03 11:23:34.622+00:00,-0.12,6.147,7.633
2830,2024-09-03 11:23:34.756+00:00,-0.187,6.004,7.555
2830,2024-09-03 11:23:34.888+00:00,-0.179,5.666,8.09
2830,2024-09-03 11:23:35.022+00:00,-0.246,5.453,8.116
2830,2024-09-03 11:23:35.154+00:00,-0.084,5.456,8.059
2830,2024-09-03 11:23:35.287+00:00,-0.001,5.457,8.162
2830,2024-09-03 11:23:35.422+00:00,-0.066,5.407,8.25
2830,2024-09-03 11:23:35.556+00:00,0.041,5.426,8.143
2830,2024-09-03 11:23:35.688+00:00,-0.048,5.37,8.215
2830,2024-09-03 11:23:35.821+00:00,-0.005,5.404,8.17
2830,2024-09-03 11:23:35.958+00:00,-0.069,5.356,8.146
2830,2024-09-03 11:23:36.086+00:00,0.011,5.343,8.252
2830,2024-09-03 11:23:36.219+00:00,0.012,5.383,8.232
2830,2024-09-03 11:23:36.352+00:00,-0.083,5.274,8.288
2830,2024-09-03 11:23:36.486+00:00,0.031,5.246,8.306
2830,2024-09-03 11:23:36.619+00:00,-0.108,5.269,8.25
2830,2024-09-03 11:23:36.753+00:00,-0.057,5.213,8.368
2830,2024-09-03 11:23:36.884+00:00,0.003,5.255,8.296
2830,2024-09-03 11:23:37.019+00:00,-0.15,5.217,8.337
2830,2024-09-03 11:23:37.150+00:00,-0.103,5.185,8.405
2830,2024-09-03 11:23:37.286+00:00,-0.045,5.218,8.357
2830,2024-09-03 11:23:37.418+00:00,-0.035,5.051,8.346
2830,2024-09-03 11:23:37.552+00:00,0.028,4.916,8.987
2830,2024-09-03 11:23:37.683+00:00,-0.435,4.649,8.74
2830,2024-09-03 11:23:37.817+00:00,-0.097,4.747,8.746
2830,2024-09-03 11:23:37.948+00:00,-0.117,4.747,8.609
2830,2024-09-03 11:23:38.101+00:00,-0.206,4.67,8.713
2830,2024-09-03 11:23:38.162+00:00,-0.269,4.842,8.355
2830,2024-09-03 11:23:38.179+00:00,-0.045,4.862,8.351
2830,2024-09-03 11:23:38.196+00:00,-0.078,4.942,8.312
2830,2024-09-03 11:23:38.213+00:00,-0.002,4.918,8.322
2830,2024-09-03 11:23:38.230+00:00,-0.022,4.861,8.533
2830,2024-09-03 11:23:38.246+00:00,-0.156,4.809,8.605
2830,2024-09-03 11:23:38.262+00:00,-0.218,4.842,8.599
2830,2024-09-03 11:23:38.280+00:00,-0.212,4.905,8.379
2830,2024-09-03 11:23:38.312+00:00,-0.093,4.819,8.265
2830,2024-09-03 11:23:38.328+00:00,-0.025,4.869,8.381
2830,2024-09-03 11:23:38.345+00:00,-0.012,4.919,8.54
2830,2024-09-03 11:23:38.362+00:00,-0.041,4.932,8.634
2830,2024-09-03 11:23:38.378+00:00,-0.004,4.865,8.671
2830,2024-09-03 11:23:38.395+00:00,-0.005,4.809,8.666
2830,2024-09-03 11:23:38.412+00:00,-0.08,4.753,8.669
2830,2024-09-03 11:23:38.429+00:00,-0.157,4.702,8.666
2830,2024-09-03 11:23:38.445+00:00,-0.252,4.696,8.608
2830,2024-09-03 11:23:38.462+00:00,-0.211,4.683,8.633
2830,2024-09-03 11:23:38.478+00:00,-0.175,4.665,8.785
2830,2024-09-03 11:23:38.495+00:00,-0.309,4.67,8.69
2830,2024-09-03 11:23:38.512+00:00,-0.477,4.673,8.382
2830,2024-09-03 11:23:38.529+00:00,-0.535,4.656,8.401
2830,2024-09-03 11:23:38.545+00:00,-0.428,4.643,8.483
2830,2024-09-03 11:23:38.697+00:00,-0.389,4.527,8.659
2830,2024-09-03 11:23:38.833+00:00,-0.267,4.528,8.704
2830,2024-09-03 11:23:38.964+00:00,-0.19,4.457,8.868
2830,2024-09-03 11:23:39.145+00:00,-0.221,4.358,8.724
2830,2024-09-03 11:23:39.229+00:00,-0.097,4.458,8.688
2830,2024-09-03 11:23:39.363+00:00,-0.075,4.363,8.853
2830,2024-09-03 11:23:39.498+00:00,-0.094,4.351,8.718
2830,2024-09-03 11:23:39.631+00:00,-0.038,4.295,8.806
2830,2024-09-03 11:23:39.768+00:00,0.127,4.314,8.919
2830,2024-09-03 11:23:39.897+00:00,-0.022,4.241,8.925
2830,2024-09-03 11:23:40.029+00:00,0.032,4.3,8.774
