ID,Timestamp,X,Y,Z
2809,2024-09-03 12:04:26.102+00:00,-0.158,3.712,8.706
2809,2024-09-03 12:04:26.285+00:00,0.152,3.754,9.063
2809,2024-09-03 12:04:26.370+00:00,0.136,3.564,9.221
2809,2024-09-03 12:04:26.503+00:00,0.1,3.316,9.163
2809,2024-09-03 12:04:26.639+00:00,0.154,3.19,9.197
2809,2024-09-03 12:04:26.770+00:00,0.366,3.066,8.864
2809,2024-09-03 12:04:26.903+00:00,0.432,2.459,8.174
2809,2024-09-03 12:04:27.035+00:00,1.449,0.617,9.412
2809,2024-09-03 12:04:27.168+00:00,0.746,-0.743,10.54
2809,2024-09-03 12:04:27.302+00:00,1.934,-1.521,12.083
2809,2024-09-03 12:04:27.436+00:00,1.875,1.282,9.293
2809,2024-09-03 12:04:27.571+00:00,1.248,2.833,8.261
2809,2024-09-03 12:04:27.703+00:00,0.648,3.007,9.183
2809,2024-09-03 12:04:27.840+00:00,0.544,3.203,9.154
2809,2024-09-03 12:04:27.966+00:00,0.238,2.62,9.331
2809,2024-09-03 12:04:28.102+00:00,0.673,2.809,9.591
2809,2024-09-03 12:04:28.234+00:00,0.79,2.941,9.675
2809,2024-09-03 12:04:28.370+00:00,0.519,2.914,9.141
2809,2024-09-03 12:04:28.504+00:00,0.895,3.265,9.13
2809,2024-09-03 12:04:28.638+00:00,0.686,3.087,9.163
2809,2024-09-03 12:04:28.769+00:00,0.91,3.27,9.385
2809,2024-09-03 12:04:28.902+00:00,0.93,3.427,9.19
2809,2024-09-03 12:04:29.033+00:00,0.889,3.58,8.918
2809,2024-09-03 12:04:29.167+00:00,0.806,3.639,9.076
2809,2024-09-03 12:04:29.300+00:00,0.906,3.721,8.883
2809,2024-09-03 12:04:29.435+00:00,0.867,3.699,9.094
2809,2024-09-03 12:04:29.564+00:00,0.824,3.733,8.806
2809,2024-09-03 12:04:29.742+00:00,0.859,3.85,8.856
2809,2024-09-03 12:04:29.832+00:00,1.044,3.796,8.869
2809,2024-09-03 12:04:29.964+00:00,1.259,3.797,8.635
2809,2024-09-03 12:04:30.098+00:00,1.536,3.81,9.259
2809,2024-09-03 12:04:30.232+00:00,2.767,4.481,7.783
2809,2024-09-03 12:04:30.364+00:00,5.077,5.383,4.972
2809,2024-09-03 12:04:30.500+00:00,8.332,7.049,0.891
2809,2024-09-03 12:04:30.631+00:00,4.612,4.863,6.036
2809,2024-09-03 12:04:30.763+00:00,6.688,5.719,4.254
2809,2024-09-03 12:04:30.900+00:00,7.475,5.889,2.548
2809,2024-09-03 12:04:31.030+00:00,7.353,5.815,3.044
2809,2024-09-03 12:04:31.164+00:00,7.336,5.773,2.612
2809,2024-09-03 12:04:31.296+00:00,7.932,5.49,2.962
2809,2024-09-03 12:04:31.430+00:00,8.423,5.034,2.36
2809,2024-09-03 12:04:31.563+00:00,7.836,4.634,3.465
2809,2024-09-03 12:04:31.697+00:00,7.169,4.375,3.662
2809,2024-09-03 12:04:31.831+00:00,5.876,3.252,6.116
2809,2024-09-03 12:04:31.962+00:00,6.952,3.468,5.67
2809,2024-09-03 12:04:32.095+00:00,7.722,3.303,5.636
2809,2024-09-03 12:04:32.230+00:00,8.395,3.476,4.367
2809,2024-09-03 12:04:32.364+00:00,8.701,3.643,3.081
2809,2024-09-03 12:04:32.495+00:00,8.283,2.856,3.232
2809,2024-09-03 12:04:32.629+00:00,7.972,2.277,4.208
2809,2024-09-03 12:04:32.764+00:00,9.362,2.644,3.939
2809,2024-09-03 12:04:32.894+00:00,8.868,2.134,3.185
2809,2024-09-03 12:04:33.030+00:00,7.832,1.383,4.021
2809,2024-09-03 12:04:33.160+00:00,8.557,1.615,4.5
2809,2024-09-03 12:04:33.294+00:00,8.322,1.689,4.886
2809,2024-09-03 12:04:33.428+00:00,8.191,1.717,4.477
2809,2024-09-03 12:04:33.562+00:00,8.598,1.764,4.98
2809,2024-09-03 12:04:33.694+00:00,8.978,2.222,4.491
2809,2024-09-03 12:04:33.828+00:00,8.512,2.087,3.708
2809,2024-09-03 12:04:33.961+00:00,9.543,2.317,4.138
2809,2024-09-03 12:04:34.092+00:00,8.659,2.557,2.755
2809,2024-09-03 12:04:34.226+00:00,7.847,2.258,3.321
2809,2024-09-03 12:04:34.358+00:00,8.408,2.854,3.288
2809,2024-09-03 12:04:34.492+00:00,8.606,2.754,4.705
2809,2024-09-03 12:04:34.627+00:00,8.674,3.47,3.02
2809,2024-09-03 12:04:34.760+00:00,8.415,3.774,2.006
2809,2024-09-03 12:04:34.893+00:00,8.809,4.075,1.167
2809,2024-09-03 12:04:35.023+00:00,8.441,4.301,0.43
2809,2024-09-03 12:04:35.162+00:00,7.686,4.018,2.1
2809,2024-09-03 12:04:35.294+00:00,7.449,3.985,2.626
2809,2024-09-03 12:04:35.425+00:00,7.984,4.498,0.43
2809,2024-09-03 12:04:35.558+00:00,8.865,4.163,1.617
2809,2024-09-03 12:04:35.689+00:00,9.041,4.643,0.307
2809,2024-09-03 12:04:35.824+00:00,7.192,3.441,2.684
2809,2024-09-03 12:04:35.958+00:00,9.324,4.164,1.443
2809,2024-09-03 12:04:36.090+00:00,8.678,4.169,-0.492
2809,2024-09-03 12:04:36.224+00:00,7.817,3.267,3.118
2809,2024-09-03 12:04:36.359+00:00,9.52,3.727,0.828
2809,2024-09-03 12:04:36.490+00:00,9.337,3.906,-1.207
2809,2024-09-03 12:04:36.622+00:00,9.907,3.851,-0.514
2809,2024-09-03 12:04:36.763+00:00,10.038,3.667,-0.53
2809,2024-09-03 12:04:36.888+00:00,9.934,3.395,-0.586
2809,2024-09-03 12:04:37.023+00:00,7.436,2.541,0.35
2809,2024-09-03 12:04:37.155+00:00,8.539,2.632,2.663
2809,2024-09-03 12:04:37.293+00:00,8.983,3.125,1.208
2809,2024-09-03 12:04:37.425+00:00,10.412,3.062,0.849
2809,2024-09-03 12:04:37.554+00:00,8.1,2.967,0.994
2809,2024-09-03 12:04:37.686+00:00,10.513,3.208,2.233
2809,2024-09-03 12:04:37.823+00:00,7.826,3.32,-0.725
2809,2024-09-03 12:04:37.957+00:00,10.797,2.912,3.995
2809,2024-09-03 12:04:38.090+00:00,8.068,3.677,-2.47
2809,2024-09-03 12:04:38.221+00:00,10.107,3.638,3.209
2809,2024-09-03 12:04:38.356+00:00,7.234,4.461,-0.864
2809,2024-09-03 12:04:38.487+00:00,10.472,4.282,4.457
2809,2024-09-03 12:04:38.620+00:00,7.051,4.958,-4.068
2809,2024-09-03 12:04:38.755+00:00,7.598,3.729,4.059
2809,2024-09-03 12:04:38.887+00:00,8.518,4.73,4.63
2809,2024-09-03 12:04:39.019+00:00,7.698,5.62,0.821
2809,2024-09-03 12:04:39.153+00:00,7.455,6.23,1.158
2809,2024-09-03 12:04:39.285+00:00,6.88,6.407,3.557
2809,2024-09-03 12:04:39.419+00:00,4.326,4.597,7.945
2809,2024-09-03 12:04:39.551+00:00,2.148,4.741,7.335
2809,2024-09-03 12:04:39.687+00:00,1.226,4.788,7.767
2809,2024-09-03 12:04:39.817+00:00,0.374,4.85,7.638
2809,2024-09-03 12:04:39.971+00:00,0.84,4.755,8.815
2809,2024-09-03 12:04:40.082+00:00,0.24,4.359,8.822
2809,2024-09-03 12:04:40.216+00:00,0.341,4.399,8.506
2809,2024-09-03 12:04:40.351+00:00,0.323,4.434,6.847
2809,2024-09-03 12:04:40.484+00:00,1.97,2.08,8.328
2809,2024-09-03 12:04:40.618+00:00,1.92,-0.794,12.657
2809,2024-09-03 12:04:40.750+00:00,3.569,0.257,11.461
2809,2024-09-03 12:04:40.884+00:00,0.887,2.928,8.201
2809,2024-09-03 12:04:41.014+00:00,0.101,3.558,7.938
2809,2024-09-03 12:04:41.149+00:00,-0.028,4.293,7.514
2809,2024-09-03 12:04:41.282+00:00,0.885,3.788,7.923
2809,2024-09-03 12:04:41.416+00:00,-0.013,1.969,10.234
2809,2024-09-03 12:04:41.549+00:00,0.904,0.717,11.145
2809,2024-09-03 12:04:41.685+00:00,0.459,2.537,9.699
2809,2024-09-03 12:04:41.816+00:00,-0.167,3.183,8.833
2809,2024-09-03 12:04:41.947+00:00,0.148,3.905,9.148
2809,2024-09-03 12:04:42.080+00:00,0.506,4.656,8.443
2809,2024-09-03 12:04:42.215+00:00,0.626,5.125,8.215
2809,2024-09-03 12:04:42.348+00:00,0.298,5.151,8.238
2809,2024-09-03 12:04:42.483+00:00,0.236,4.93,8.658
2809,2024-09-03 12:04:42.613+00:00,0.282,5.078,8.318
2809,2024-09-03 12:04:42.746+00:00,0.096,5.024,8.484
2809,2024-09-03 12:04:42.882+00:00,0.302,5.176,8.156
2809,2024-09-03 12:04:43.012+00:00,0.487,5.36,8.133
2809,2024-09-03 12:04:43.149+00:00,0.459,5.323,8.292
2809,2024-09-03 12:04:43.277+00:00,0.344,5.322,8.128
2809,2024-09-03 12:04:43.435+00:00,0.794,5.067,8.03
2809,2024-09-03 12:04:43.544+00:00,0.893,4.53,7.676
2809,2024-09-03 12:04:43.679+00:00,1.478,4.242,9.168
2809,2024-09-03 12:04:43.813+00:00,3.311,5.693,4.601
2809,2024-09-03 12:04:43.944+00:00,6.782,5.855,6.506
2809,2024-09-03 12:04:44.079+00:00,8.177,7.342,-0.773
2809,2024-09-03 12:04:44.211+00:00,3.891,4.61,5.447
2809,2024-09-03 12:04:44.344+00:00,6.966,5.63,3.433
2809,2024-09-03 12:04:44.477+00:00,8.07,5.746,-0.224
2809,2024-09-03 12:04:44.609+00:00,5.881,3.791,4.225
2809,2024-09-03 12:04:44.746+00:00,7.111,3.674,4.663
2809,2024-09-03 12:04:44.878+00:00,8.842,4.132,1.943
2809,2024-09-03 12:04:45.010+00:00,8.752,4.042,2.202
2809,2024-09-03 12:04:45.142+00:00,10.043,4.402,0.876
2809,2024-09-03 12:04:45.278+00:00,9.268,3.952,0.279
2809,2024-09-03 12:04:45.411+00:00,8.663,3.196,0.635
2809,2024-09-03 12:04:45.543+00:00,9.132,2.62,1.515
2809,2024-09-03 12:04:45.675+00:00,8.607,1.978,2.781
2809,2024-09-03 12:04:45.811+00:00,8.712,1.774,3.45
2809,2024-09-03 12:04:45.941+00:00,9.363,1.772,3.997
2809,2024-09-03 12:04:46.074+00:00,10.265,2.037,2.228
2809,2024-09-03 12:04:46.207+00:00,9.193,1.678,0.25
2809,2024-09-03 12:04:46.341+00:00,9.245,1.068,-1.555
2809,2024-09-03 12:04:46.475+00:00,8.598,0.245,2.647
2809,2024-09-03 12:04:46.608+00:00,8.514,-0.248,3.33
2809,2024-09-03 12:04:46.743+00:00,11.133,0.139,1.463
2809,2024-09-03 12:04:46.875+00:00,10.9,0.023,0.336
2809,2024-09-03 12:04:47.006+00:00,10.199,-0.501,0.073
2809,2024-09-03 12:04:47.140+00:00,8.143,-0.859,-0.01
2809,2024-09-03 12:04:47.275+00:00,8.364,-0.709,1.064
2809,2024-09-03 12:04:47.408+00:00,7.944,-0.402,0.83
2809,2024-09-03 12:04:47.540+00:00,9.739,-0.002,1.804
2809,2024-09-03 12:04:47.675+00:00,10.982,0.668,1.061
2809,2024-09-03 12:04:47.808+00:00,10.862,0.465,-0.126
2809,2024-09-03 12:04:47.937+00:00,7.844,-0.177,-0.169
2809,2024-09-03 12:04:48.074+00:00,7.851,0.049,0.274
2809,2024-09-03 12:04:48.204+00:00,10.521,0.401,0.226
2809,2024-09-03 12:04:48.338+00:00,11.453,0.544,-0.092
2809,2024-09-03 12:04:48.473+00:00,9.385,-0.358,-0.826
2809,2024-09-03 12:04:48.611+00:00,7.837,-0.203,-0.048
2809,2024-09-03 12:04:48.741+00:00,11.177,0.237,0.388
2809,2024-09-03 12:04:48.873+00:00,10.437,0.086,-1.487
2809,2024-09-03 12:04:49.006+00:00,8.268,-0.619,-0.263
2809,2024-09-03 12:04:49.138+00:00,8.326,-0.508,0.41
2809,2024-09-03 12:04:49.272+00:00,10.499,0.06,-0.618
2809,2024-09-03 12:04:49.406+00:00,11.286,-0.038,-1.314
2809,2024-09-03 12:04:49.537+00:00,9.123,-0.931,-1.291
2809,2024-09-03 12:04:49.671+00:00,8.119,-0.963,0.43
2809,2024-09-03 12:04:49.806+00:00,9.236,-0.007,0.407
2809,2024-09-03 12:04:49.935+00:00,10.436,0.69,-1.403
2809,2024-09-03 12:04:50.071+00:00,10.977,0.894,-1.496
2809,2024-09-03 12:04:50.205+00:00,10.126,0.687,-2.35
2809,2024-09-03 12:04:50.336+00:00,9.011,0.261,0.211
2809,2024-09-03 12:04:50.472+00:00,8.278,0.901,0.196
2809,2024-09-03 12:04:50.603+00:00,10.212,1.041,-1.943
2809,2024-09-03 12:04:50.739+00:00,9.438,0.596,0.954
