ID,Timestamp,X,Y,Z
2807,2024-09-09 21:57:02.980+00:00,8.966,3.553,5.581
2807,2024-09-09 21:57:02.982+00:00,8.306,3.285,4.508
2807,2024-09-09 21:57:02.984+00:00,7.281,2.799,4.19
2807,2024-09-09 21:57:02.987+00:00,6.065,2.231,4.127
2807,2024-09-09 21:57:02.989+00:00,4.788,1.733,4.206
2807,2024-09-09 21:57:03.077+00:00,3.266,1.393,4.388
2807,2024-09-09 21:57:03.079+00:00,1.707,1.03,4.942
2807,2024-09-09 21:57:03.082+00:00,-0.033,0.84,5.887
2807,2024-09-09 21:57:03.084+00:00,-1.725,1.001,7.051
2807,2024-09-09 21:57:03.086+00:00,-3.418,0.891,9.029
2807,2024-09-09 21:57:03.171+00:00,-4.979,0.17,11.744
2807,2024-09-09 21:57:03.174+00:00,-6.457,-0.672,14.083
2807,2024-09-09 21:57:03.176+00:00,-7.52,-1.333,14.926
2807,2024-09-09 21:57:03.178+00:00,-7.733,-1.524,14.636
2807,2024-09-09 21:57:03.180+00:00,-6.739,-1.306,14.116
2807,2024-09-09 21:57:03.266+00:00,-5.003,-0.957,13.697
2807,2024-09-09 21:57:03.268+00:00,-3.294,-0.511,13.501
2807,2024-09-09 21:57:03.271+00:00,-1.268,0.129,13.487
2807,2024-09-09 21:57:03.273+00:00,1.228,1.185,13.259
2807,2024-09-09 21:57:03.275+00:00,3.867,2.519,12.309
2807,2024-09-09 21:57:03.363+00:00,5.959,3.577,10.578
2807,2024-09-09 21:57:03.366+00:00,7.188,4.269,8.437
2807,2024-09-09 21:57:03.370+00:00,7.765,4.602,6.649
2807,2024-09-09 21:57:03.372+00:00,7.966,4.674,5.756
2807,2024-09-09 21:57:03.375+00:00,7.925,4.47,5.542
2807,2024-09-09 21:57:03.457+00:00,7.494,4.133,5.502
2807,2024-09-09 21:57:03.459+00:00,6.886,3.778,5.947
2807,2024-09-09 21:57:03.461+00:00,6.026,3.421,6.776
2807,2024-09-09 21:57:03.464+00:00,4.894,3.034,7.716
2807,2024-09-09 21:57:03.466+00:00,3.548,2.318,9.34
2807,2024-09-09 21:57:03.553+00:00,2.14,1.559,10.8
2807,2024-09-09 21:57:03.555+00:00,0.821,1.255,11.394
2807,2024-09-09 21:57:03.558+00:00,-0.191,1.092,11.657
2807,2024-09-09 21:57:03.560+00:00,-0.768,0.79,12.206
2807,2024-09-09 21:57:03.562+00:00,-1.129,0.565,12.335
2807,2024-09-09 21:57:03.649+00:00,-1.57,0.654,11.559
2807,2024-09-09 21:57:03.651+00:00,-1.996,0.764,10.776
2807,2024-09-09 21:57:03.653+00:00,-2.35,0.79,10.226
2807,2024-09-09 21:57:03.656+00:00,-2.542,0.742,9.883
2807,2024-09-09 21:57:03.658+00:00,-2.731,0.608,9.771
2807,2024-09-09 21:57:03.745+00:00,-2.832,0.45,9.895
2807,2024-09-09 21:57:03.747+00:00,-2.923,0.275,10.058
2807,2024-09-09 21:57:03.749+00:00,-2.932,0.177,10.192
2807,2024-09-09 21:57:03.752+00:00,-2.645,0.055,10.57
2807,2024-09-09 21:57:03.754+00:00,-2.207,-0.056,11.018
2807,2024-09-09 21:57:03.840+00:00,-1.649,-0.047,11.253
2807,2024-09-09 21:57:03.843+00:00,-0.813,0.093,11.452
2807,2024-09-09 21:57:03.845+00:00,0.39,0.34,11.717
2807,2024-09-09 21:57:03.847+00:00,1.518,1.03,12.124
2807,2024-09-09 21:57:03.849+00:00,2.519,1.729,12.519
2807,2024-09-09 21:57:03.935+00:00,3.44,2.148,12.56
2807,2024-09-09 21:57:03.938+00:00,4.068,2.339,11.974
2807,2024-09-09 21:57:03.940+00:00,3.938,2.574,10.875
2807,2024-09-09 21:57:03.942+00:00,3.373,2.861,10.084
2807,2024-09-09 21:57:03.944+00:00,2.873,2.923,9.847
2807,2024-09-09 21:57:04.031+00:00,2.43,3.005,9.706
2807,2024-09-09 21:57:04.034+00:00,2.028,3.113,9.366
2807,2024-09-09 21:57:04.036+00:00,1.611,3.244,9.019
2807,2024-09-09 21:57:04.038+00:00,1.226,3.254,8.818
2807,2024-09-09 21:57:04.040+00:00,0.79,3.12,8.784
2807,2024-09-09 21:57:04.127+00:00,0.189,2.883,8.645
2807,2024-09-09 21:57:04.130+00:00,-0.303,2.753,9.024
2807,2024-09-09 21:57:04.132+00:00,-0.363,2.519,9.78
2807,2024-09-09 21:57:04.134+00:00,-0.37,2.255,10.003
2807,2024-09-09 21:57:04.136+00:00,-0.342,2.164,9.852
2807,2024-09-09 21:57:04.223+00:00,-0.437,2.162,9.641
2807,2024-09-09 21:57:04.226+00:00,-0.605,2.325,9.692
2807,2024-09-09 21:57:04.228+00:00,-0.631,2.358,9.752
2807,2024-09-09 21:57:04.230+00:00,-0.603,2.287,9.656
2807,2024-09-09 21:57:04.232+00:00,-0.526,2.152,9.483
2807,2024-09-09 21:57:04.318+00:00,-0.77,2.061,9.376
2807,2024-09-09 21:57:04.321+00:00,-1.012,2.117,9.258
2807,2024-09-09 21:57:04.323+00:00,-1.223,2.339,9.1
2807,2024-09-09 21:57:04.325+00:00,-1.062,2.375,8.866
2807,2024-09-09 21:57:04.328+00:00,-1.048,2.466,8.653
2807,2024-09-09 21:57:04.412+00:00,-1.01,2.454,8.679
2807,2024-09-09 21:57:04.415+00:00,-0.84,2.567,8.772
2807,2024-09-09 21:57:04.417+00:00,-0.784,2.641,8.871
2807,2024-09-09 21:57:04.420+00:00,-0.684,2.641,8.753
2807,2024-09-09 21:57:04.422+00:00,-0.72,2.677,8.638
2807,2024-09-09 21:57:04.507+00:00,-0.66,2.842,8.751
2807,2024-09-09 21:57:04.509+00:00,-0.727,2.993,8.935
