ID,Timestamp,X,Y,Z
2807,2024-09-06 10:32:31.083+00:00,0.242,-0.163,10.125
2807,2024-09-06 10:32:31.241+00:00,0.259,-0.175,10.089
2807,2024-09-06 10:32:31.399+00:00,0.273,-0.211,10.104
2807,2024-09-06 10:32:31.559+00:00,0.271,-0.23,10.118
2807,2024-09-06 10:32:31.723+00:00,0.29,-0.223,10.084
2807,2024-09-06 10:32:31.881+00:00,0.266,-0.213,10.123
2807,2024-09-06 10:32:32.039+00:00,0.285,-0.223,10.077
2807,2024-09-06 10:32:32.199+00:00,0.283,-0.204,10.113
2807,2024-09-06 10:32:32.358+00:00,0.283,-0.206,10.118
2807,2024-09-06 10:32:32.519+00:00,0.256,-0.206,10.082
2807,2024-09-06 10:32:32.681+00:00,0.275,-0.192,10.125
2807,2024-09-06 10:32:32.843+00:00,0.271,-0.213,10.118
2807,2024-09-06 10:32:33.003+00:00,0.273,-0.192,10.116
2807,2024-09-06 10:32:33.161+00:00,0.263,-0.199,10.132
2807,2024-09-06 10:32:33.321+00:00,0.263,-0.206,10.084
2807,2024-09-06 10:32:33.481+00:00,0.249,-0.208,10.135
2807,2024-09-06 10:32:33.643+00:00,0.278,-0.196,10.075
2807,2024-09-06 10:32:33.803+00:00,0.266,-0.211,10.116
2807,2024-09-06 10:32:33.961+00:00,0.263,-0.223,10.111
2807,2024-09-06 10:32:34.120+00:00,0.278,-0.204,10.092
2807,2024-09-06 10:32:34.281+00:00,0.275,-0.196,10.147
2807,2024-09-06 10:32:34.441+00:00,0.275,-0.213,10.092
2807,2024-09-06 10:32:34.600+00:00,0.278,-0.215,10.099
2807,2024-09-06 10:32:34.759+00:00,0.266,-0.239,10.125
2807,2024-09-06 10:32:34.919+00:00,0.275,-0.194,10.068
2807,2024-09-06 10:32:35.080+00:00,0.268,-0.199,10.151
2807,2024-09-06 10:32:35.241+00:00,0.273,-0.208,10.094
2807,2024-09-06 10:32:35.403+00:00,0.271,-0.194,10.127
2807,2024-09-06 10:32:35.559+00:00,0.251,-0.187,10.13
2807,2024-09-06 10:32:35.723+00:00,0.275,-0.189,10.089
2807,2024-09-06 10:32:35.883+00:00,0.268,-0.187,10.149
2807,2024-09-06 10:32:36.041+00:00,0.268,-0.204,10.084
2807,2024-09-06 10:32:36.201+00:00,0.263,-0.192,10.113
2807,2024-09-06 10:32:36.359+00:00,0.254,-0.208,10.135
2807,2024-09-06 10:32:36.519+00:00,0.271,-0.208,10.099
2807,2024-09-06 10:32:36.680+00:00,0.251,-0.187,10.142
2807,2024-09-06 10:32:36.841+00:00,0.268,-0.218,10.087
2807,2024-09-06 10:32:37.001+00:00,0.268,-0.206,10.113
2807,2024-09-06 10:32:37.161+00:00,0.268,-0.227,10.099
2807,2024-09-06 10:32:37.323+00:00,0.297,-0.213,10.087
2807,2024-09-06 10:32:37.478+00:00,0.249,-0.199,10.135
2807,2024-09-06 10:32:37.643+00:00,0.268,-0.22,10.072
2807,2024-09-06 10:32:37.803+00:00,0.285,-0.199,10.113
2807,2024-09-06 10:32:37.961+00:00,0.266,-0.218,10.123
2807,2024-09-06 10:32:38.123+00:00,0.271,-0.194,10.082
2807,2024-09-06 10:32:38.279+00:00,0.275,-0.192,10.135
2807,2024-09-06 10:32:38.441+00:00,0.266,-0.211,10.082
2807,2024-09-06 10:32:38.599+00:00,0.283,-0.199,10.106
2807,2024-09-06 10:32:38.759+00:00,0.251,-0.199,10.137
2807,2024-09-06 10:32:38.921+00:00,0.247,-0.187,10.108
2807,2024-09-06 10:32:39.079+00:00,0.247,-0.177,10.127
2807,2024-09-06 10:32:39.239+00:00,0.261,-0.192,10.084
2807,2024-09-06 10:32:39.401+00:00,0.271,-0.194,10.094
2807,2024-09-06 10:32:39.563+00:00,0.278,-0.206,10.125
2807,2024-09-06 10:32:39.721+00:00,0.275,-0.189,10.068
2807,2024-09-06 10:32:39.881+00:00,0.263,-0.192,10.123
2807,2024-09-06 10:32:40.043+00:00,0.263,-0.215,10.099
2807,2024-09-06 10:32:40.201+00:00,0.263,-0.182,10.12
2807,2024-09-06 10:32:40.360+00:00,0.28,-0.223,10.113
2807,2024-09-06 10:32:40.520+00:00,0.261,-0.218,10.082
2807,2024-09-06 10:32:40.681+00:00,0.254,-0.204,10.132
2807,2024-09-06 10:32:40.843+00:00,0.254,-0.218,10.106
2807,2024-09-06 10:32:41.001+00:00,0.256,-0.187,10.139
2807,2024-09-06 10:32:41.161+00:00,0.256,-0.199,10.137
2807,2024-09-06 10:32:41.322+00:00,0.285,-0.194,10.082
2807,2024-09-06 10:32:41.481+00:00,0.266,-0.194,10.123
2807,2024-09-06 10:32:41.641+00:00,0.273,-0.232,10.094
2807,2024-09-06 10:32:41.799+00:00,0.259,-0.213,10.104
2807,2024-09-06 10:32:41.961+00:00,0.268,-0.199,10.12
