ID,Timestamp,X,Y,Z
2807,2024-09-06 10:50:31.094+00:00,0.285,-0.18,10.159
2807,2024-09-06 10:50:31.253+00:00,0.294,-0.206,10.149
2807,2024-09-06 10:50:31.412+00:00,0.311,-0.182,10.072
2807,2024-09-06 10:50:31.573+00:00,0.28,-0.204,10.099
2807,2024-09-06 10:50:31.732+00:00,0.273,-0.201,10.099
2807,2024-09-06 10:50:31.891+00:00,0.28,-0.182,10.113
2807,2024-09-06 10:50:32.054+00:00,0.28,-0.194,10.104
2807,2024-09-06 10:50:32.214+00:00,0.294,-0.182,10.029
2807,2024-09-06 10:50:32.374+00:00,0.273,-0.18,10.106
2807,2024-09-06 10:50:32.534+00:00,0.294,-0.192,10.096
2807,2024-09-06 10:50:32.690+00:00,0.278,-0.177,10.106
2807,2024-09-06 10:50:32.853+00:00,0.275,-0.204,10.127
2807,2024-09-06 10:50:33.014+00:00,0.29,-0.201,10.075
2807,2024-09-06 10:50:33.174+00:00,0.275,-0.177,10.101
2807,2024-09-06 10:50:33.334+00:00,0.306,-0.192,10.087
2807,2024-09-06 10:50:33.493+00:00,0.285,-0.187,10.089
2807,2024-09-06 10:50:33.654+00:00,0.29,-0.208,10.108
2807,2024-09-06 10:50:33.810+00:00,0.285,-0.175,10.07
2807,2024-09-06 10:50:33.972+00:00,0.287,-0.196,10.089
2807,2024-09-06 10:50:34.132+00:00,0.29,-0.184,10.094
2807,2024-09-06 10:50:34.291+00:00,0.283,-0.196,10.099
2807,2024-09-06 10:50:34.452+00:00,0.294,-0.199,10.116
2807,2024-09-06 10:50:34.614+00:00,0.304,-0.182,10.084
2807,2024-09-06 10:50:34.770+00:00,0.287,-0.184,10.096
2807,2024-09-06 10:50:34.932+00:00,0.287,-0.194,10.087
2807,2024-09-06 10:50:35.090+00:00,0.283,-0.204,10.084
2807,2024-09-06 10:50:35.254+00:00,0.271,-0.206,10.132
2807,2024-09-06 10:50:35.412+00:00,0.292,-0.184,10.06
2807,2024-09-06 10:50:35.574+00:00,0.278,-0.199,10.125
2807,2024-09-06 10:50:35.730+00:00,0.297,-0.199,10.092
2807,2024-09-06 10:50:35.891+00:00,0.285,-0.18,10.142
2807,2024-09-06 10:50:36.051+00:00,0.287,-0.204,10.116
2807,2024-09-06 10:50:36.212+00:00,0.302,-0.196,10.068
2807,2024-09-06 10:50:36.372+00:00,0.28,-0.215,10.108
2807,2024-09-06 10:50:36.534+00:00,0.278,-0.213,10.087
2807,2024-09-06 10:50:36.690+00:00,0.299,-0.187,10.092
2807,2024-09-06 10:50:36.854+00:00,0.275,-0.199,10.077
2807,2024-09-06 10:50:37.011+00:00,0.28,-0.201,10.072
2807,2024-09-06 10:50:37.171+00:00,0.28,-0.201,10.116
2807,2024-09-06 10:50:37.334+00:00,0.29,-0.196,10.106
2807,2024-09-06 10:50:37.492+00:00,0.294,-0.192,10.099
2807,2024-09-06 10:50:37.651+00:00,0.283,-0.182,10.108
2807,2024-09-06 10:50:37.813+00:00,0.292,-0.184,10.08
2807,2024-09-06 10:50:37.974+00:00,0.275,-0.196,10.101
2807,2024-09-06 10:50:38.134+00:00,0.294,-0.199,10.156
2807,2024-09-06 10:50:38.294+00:00,0.283,-0.189,9.955
2807,2024-09-06 10:50:38.454+00:00,0.299,-0.201,10.07
2807,2024-09-06 10:50:38.611+00:00,0.29,-0.196,10.092
2807,2024-09-06 10:50:38.771+00:00,0.263,-0.182,10.111
2807,2024-09-06 10:50:38.932+00:00,0.287,-0.204,10.094
2807,2024-09-06 10:50:39.093+00:00,0.28,-0.177,10.084
2807,2024-09-06 10:50:39.254+00:00,0.304,-0.199,10.096
2807,2024-09-06 10:50:39.411+00:00,0.309,-0.177,10.07
2807,2024-09-06 10:50:39.570+00:00,0.275,-0.194,10.106
2807,2024-09-06 10:50:39.734+00:00,0.285,-0.201,10.08
2807,2024-09-06 10:50:39.892+00:00,0.294,-0.196,10.082
2807,2024-09-06 10:50:40.052+00:00,0.283,-0.201,10.116
2807,2024-09-06 10:50:40.214+00:00,0.29,-0.189,10.08
2807,2024-09-06 10:50:40.372+00:00,0.29,-0.192,10.094
2807,2024-09-06 10:50:40.534+00:00,0.287,-0.204,10.089
2807,2024-09-06 10:50:40.693+00:00,0.287,-0.175,10.087
2807,2024-09-06 10:50:40.851+00:00,0.275,-0.201,10.113
