ID,Timestamp,X,Y,Z
2807,2024-09-06 13:15:31.055+00:00,0.285,-0.187,10.116
2807,2024-09-06 13:15:31.212+00:00,0.299,-0.187,10.099
2807,2024-09-06 13:15:31.373+00:00,0.292,-0.204,10.13
2807,2024-09-06 13:15:31.532+00:00,0.294,-0.213,10.123
2807,2024-09-06 13:15:31.696+00:00,0.294,-0.204,10.118
2807,2024-09-06 13:15:31.853+00:00,0.287,-0.189,10.096
2807,2024-09-06 13:15:32.016+00:00,0.297,-0.201,10.127
2807,2024-09-06 13:15:32.175+00:00,0.294,-0.213,10.113
2807,2024-09-06 13:15:32.334+00:00,0.28,-0.194,10.113
2807,2024-09-06 13:15:32.496+00:00,0.294,-0.211,10.125
2807,2024-09-06 13:15:32.656+00:00,0.283,-0.199,10.12
2807,2024-09-06 13:15:32.814+00:00,0.302,-0.204,10.123
2807,2024-09-06 13:15:32.976+00:00,0.29,-0.196,10.099
2807,2024-09-06 13:15:33.135+00:00,0.292,-0.201,10.123
2807,2024-09-06 13:15:33.295+00:00,0.275,-0.189,10.132
2807,2024-09-06 13:15:33.454+00:00,0.297,-0.211,10.137
2807,2024-09-06 13:15:33.616+00:00,0.278,-0.208,10.118
2807,2024-09-06 13:15:33.775+00:00,0.285,-0.175,10.135
2807,2024-09-06 13:15:33.936+00:00,0.29,-0.192,10.101
2807,2024-09-06 13:15:34.096+00:00,0.29,-0.201,10.101
2807,2024-09-06 13:15:34.256+00:00,0.285,-0.208,10.108
2807,2024-09-06 13:15:34.414+00:00,0.283,-0.201,10.116
2807,2024-09-06 13:15:34.576+00:00,0.273,-0.22,10.125
2807,2024-09-06 13:15:34.736+00:00,0.309,-0.199,10.106
2807,2024-09-06 13:15:34.895+00:00,0.283,-0.194,10.096
2807,2024-09-06 13:15:35.055+00:00,0.297,-0.215,10.111
2807,2024-09-06 13:15:35.214+00:00,0.297,-0.211,10.108
2807,2024-09-06 13:15:35.372+00:00,0.302,-0.215,10.099
2807,2024-09-06 13:15:35.535+00:00,0.292,-0.215,10.092
2807,2024-09-06 13:15:35.695+00:00,0.273,-0.199,10.094
2807,2024-09-06 13:15:35.853+00:00,0.297,-0.194,10.125
2807,2024-09-06 13:15:36.015+00:00,0.283,-0.194,10.092
2807,2024-09-06 13:15:36.174+00:00,0.287,-0.211,10.101
2807,2024-09-06 13:15:36.335+00:00,0.29,-0.206,10.108
2807,2024-09-06 13:15:36.494+00:00,0.299,-0.204,10.106
2807,2024-09-06 13:15:36.653+00:00,0.304,-0.206,10.104
2807,2024-09-06 13:15:36.813+00:00,0.294,-0.199,10.118
2807,2024-09-06 13:15:36.974+00:00,0.299,-0.194,10.116
2807,2024-09-06 13:15:37.133+00:00,0.294,-0.211,10.094
2807,2024-09-06 13:15:37.293+00:00,0.29,-0.225,10.104
2807,2024-09-06 13:15:37.453+00:00,0.287,-0.206,10.106
2807,2024-09-06 13:15:37.613+00:00,0.283,-0.199,10.113
2807,2024-09-06 13:15:37.773+00:00,0.292,-0.189,10.118
2807,2024-09-06 13:15:37.934+00:00,0.306,-0.189,10.106
2807,2024-09-06 13:15:38.092+00:00,0.292,-0.206,10.089
2807,2024-09-06 13:15:38.254+00:00,0.273,-0.201,10.101
2807,2024-09-06 13:15:38.412+00:00,0.29,-0.194,10.125
2807,2024-09-06 13:15:38.573+00:00,0.294,-0.201,10.12
2807,2024-09-06 13:15:38.733+00:00,0.29,-0.192,10.108
2807,2024-09-06 13:15:38.892+00:00,0.294,-0.204,10.111
2807,2024-09-06 13:15:39.054+00:00,0.297,-0.192,10.111
2807,2024-09-06 13:15:39.214+00:00,0.285,-0.211,10.099
2807,2024-09-06 13:15:39.376+00:00,0.294,-0.206,10.094
2807,2024-09-06 13:15:39.533+00:00,0.275,-0.208,10.106
2807,2024-09-06 13:15:39.696+00:00,0.28,-0.194,10.111
2807,2024-09-06 13:15:39.856+00:00,0.285,-0.213,10.099
2807,2024-09-06 13:15:40.012+00:00,0.283,-0.199,10.111
2807,2024-09-06 13:15:40.175+00:00,0.294,-0.201,10.087
2807,2024-09-06 13:15:40.333+00:00,0.29,-0.194,10.116
2807,2024-09-06 13:15:40.496+00:00,0.287,-0.201,10.111
2807,2024-09-06 13:15:40.655+00:00,0.304,-0.201,10.099
2807,2024-09-06 13:15:40.815+00:00,0.294,-0.199,10.106
2807,2024-09-06 13:15:40.976+00:00,0.302,-0.204,10.111
2807,2024-09-06 13:15:41.133+00:00,0.304,-0.206,10.104
2807,2024-09-06 13:15:41.292+00:00,0.28,-0.206,10.099
2807,2024-09-06 13:15:41.454+00:00,0.294,-0.213,10.092
2807,2024-09-06 13:15:41.615+00:00,0.287,-0.22,10.094
2807,2024-09-06 13:15:41.775+00:00,0.306,-0.192,10.096
2807,2024-09-06 13:15:41.936+00:00,0.29,-0.206,10.113
2807,2024-09-06 13:15:42.092+00:00,0.299,-0.182,10.111
2807,2024-09-06 13:15:42.255+00:00,0.287,-0.18,10.099
2807,2024-09-06 13:15:42.412+00:00,0.29,-0.196,10.118
2807,2024-09-06 13:15:42.572+00:00,0.292,-0.215,10.118
2807,2024-09-06 13:15:42.733+00:00,0.292,-0.206,10.118
2807,2024-09-06 13:15:42.896+00:00,0.292,-0.189,10.101
2807,2024-09-06 13:15:43.055+00:00,0.285,-0.192,10.116
2807,2024-09-06 13:15:43.216+00:00,0.297,-0.206,10.113
2807,2024-09-06 13:15:43.374+00:00,0.287,-0.201,10.118
2807,2024-09-06 13:15:43.535+00:00,0.285,-0.22,10.104
2807,2024-09-06 13:15:43.696+00:00,0.275,-0.213,10.106
2807,2024-09-06 13:15:43.856+00:00,0.294,-0.206,10.108
2807,2024-09-06 13:15:44.015+00:00,0.297,-0.199,10.104
2807,2024-09-06 13:15:44.176+00:00,0.299,-0.192,10.106
2807,2024-09-06 13:15:44.334+00:00,0.29,-0.192,10.118
2807,2024-09-06 13:15:44.495+00:00,0.311,-0.182,10.116
2807,2024-09-06 13:15:44.654+00:00,0.297,-0.208,10.113
2807,2024-09-06 13:15:44.814+00:00,0.283,-0.204,10.106
2807,2024-09-06 13:15:44.973+00:00,0.299,-0.208,10.116
2807,2024-09-06 13:15:45.135+00:00,0.283,-0.189,10.106
2807,2024-09-06 13:15:45.292+00:00,0.29,-0.201,10.116
2807,2024-09-06 13:15:45.454+00:00,0.29,-0.204,10.108
2807,2024-09-06 13:15:45.611+00:00,0.297,-0.211,10.116
2807,2024-09-06 13:15:45.774+00:00,0.29,-0.199,10.125
2807,2024-09-06 13:15:45.936+00:00,0.311,-0.199,10.137
2807,2024-09-06 13:15:46.092+00:00,0.299,-0.199,10.116
2807,2024-09-06 13:15:46.255+00:00,0.294,-0.204,10.118
2807,2024-09-06 13:15:46.413+00:00,0.287,-0.199,10.125
2807,2024-09-06 13:15:46.575+00:00,0.29,-0.213,10.104
2807,2024-09-06 13:15:46.736+00:00,0.28,-0.201,10.123
2807,2024-09-06 13:15:46.895+00:00,0.285,-0.206,10.118
2807,2024-09-06 13:15:47.055+00:00,0.309,-0.182,10.12
2807,2024-09-06 13:15:47.215+00:00,0.285,-0.208,10.12
2807,2024-09-06 13:15:47.375+00:00,0.299,-0.208,10.125
2807,2024-09-06 13:15:47.533+00:00,0.287,-0.211,10.108
2807,2024-09-06 13:15:47.696+00:00,0.297,-0.196,10.118
2807,2024-09-06 13:15:47.856+00:00,0.285,-0.204,10.108
2807,2024-09-06 13:15:48.016+00:00,0.297,-0.192,10.096
2807,2024-09-06 13:15:48.176+00:00,0.283,-0.204,10.111
2807,2024-09-06 13:15:48.334+00:00,0.292,-0.196,10.118
2807,2024-09-06 13:15:48.495+00:00,0.304,-0.192,10.111
2807,2024-09-06 13:15:48.656+00:00,0.285,-0.211,10.111
2807,2024-09-06 13:15:48.812+00:00,0.292,-0.201,10.123
2807,2024-09-06 13:15:48.973+00:00,0.299,-0.213,10.13
2807,2024-09-06 13:15:49.133+00:00,0.285,-0.211,10.118
2807,2024-09-06 13:15:49.295+00:00,0.287,-0.201,10.116
2807,2024-09-06 13:15:49.455+00:00,0.292,-0.215,10.106
2807,2024-09-06 13:15:49.616+00:00,0.28,-0.211,10.096
2807,2024-09-06 13:15:49.772+00:00,0.287,-0.199,10.125
2807,2024-09-06 13:15:49.935+00:00,0.304,-0.211,10.12
2807,2024-09-06 13:15:50.095+00:00,0.304,-0.204,10.125
