ID,Timestamp,X,Y,Z
2807,2024-09-06 08:01:31.081+00:00,0.271,-0.163,10.101
2807,2024-09-06 08:01:31.242+00:00,0.294,-0.158,10.096
2807,2024-09-06 08:01:31.400+00:00,0.259,-0.196,10.101
2807,2024-09-06 08:01:31.562+00:00,0.273,-0.172,10.108
2807,2024-09-06 08:01:31.723+00:00,0.271,-0.177,10.106
2807,2024-09-06 08:01:31.884+00:00,0.261,-0.177,10.127
2807,2024-09-06 08:01:32.041+00:00,0.283,-0.151,10.127
2807,2024-09-06 08:01:32.204+00:00,0.278,-0.18,10.12
2807,2024-09-06 08:01:32.360+00:00,0.268,-0.184,10.135
2807,2024-09-06 08:01:32.522+00:00,0.316,-0.201,10.104
2807,2024-09-06 08:01:32.684+00:00,0.35,-0.187,10.154
2807,2024-09-06 08:01:32.840+00:00,0.28,-0.177,10.151
2807,2024-09-06 08:01:33.002+00:00,0.287,-0.16,10.142
2807,2024-09-06 08:01:33.161+00:00,0.261,-0.156,10.127
2807,2024-09-06 08:01:33.322+00:00,0.28,-0.189,10.116
2807,2024-09-06 08:01:33.481+00:00,0.263,-0.189,10.113
2807,2024-09-06 08:01:33.644+00:00,0.251,-0.168,10.104
2807,2024-09-06 08:01:33.800+00:00,0.283,-0.165,10.106
2807,2024-09-06 08:01:33.962+00:00,0.28,-0.18,10.12
2807,2024-09-06 08:01:34.121+00:00,0.275,-0.16,10.12
2807,2024-09-06 08:01:34.282+00:00,0.268,-0.163,10.135
2807,2024-09-06 08:01:34.442+00:00,0.273,-0.182,10.127
2807,2024-09-06 08:01:34.601+00:00,0.273,-0.168,10.087
2807,2024-09-06 08:01:34.760+00:00,0.261,-0.182,10.108
2807,2024-09-06 08:01:34.922+00:00,0.271,-0.17,10.106
2807,2024-09-06 08:01:35.082+00:00,0.271,-0.196,10.111
2807,2024-09-06 08:01:35.242+00:00,0.275,-0.17,10.101
2807,2024-09-06 08:01:35.405+00:00,0.256,-0.168,10.123
2807,2024-09-06 08:01:35.561+00:00,0.287,-0.199,10.12
2807,2024-09-06 08:01:35.724+00:00,0.273,-0.18,10.113
2807,2024-09-06 08:01:35.882+00:00,0.275,-0.17,10.123
2807,2024-09-06 08:01:36.042+00:00,0.271,-0.16,10.116
2807,2024-09-06 08:01:36.202+00:00,0.294,-0.187,10.12
2807,2024-09-06 08:01:36.361+00:00,0.266,-0.175,10.13
2807,2024-09-06 08:01:36.524+00:00,0.266,-0.163,10.125
2807,2024-09-06 08:01:36.682+00:00,0.283,-0.17,10.106
2807,2024-09-06 08:01:36.842+00:00,0.275,-0.18,10.111
2807,2024-09-06 08:01:37.002+00:00,0.294,-0.175,10.125
2807,2024-09-06 08:01:37.161+00:00,0.278,-0.17,10.116
2807,2024-09-06 08:01:37.322+00:00,0.309,-0.136,10.108
2807,2024-09-06 08:01:37.482+00:00,0.247,-0.177,10.113
2807,2024-09-06 08:01:37.644+00:00,0.278,-0.165,10.072
2807,2024-09-06 08:01:37.800+00:00,0.34,-0.144,9.833
2807,2024-09-06 08:01:37.962+00:00,0.244,-0.117,10.089
2807,2024-09-06 08:01:38.122+00:00,0.251,-0.158,10.221
2807,2024-09-06 08:01:38.282+00:00,0.285,-0.251,10.087
2807,2024-09-06 08:01:38.441+00:00,0.345,-0.139,10.123
2807,2024-09-06 08:01:38.604+00:00,0.254,-0.156,10.159
2807,2024-09-06 08:01:38.760+00:00,0.311,-0.153,10.175
2807,2024-09-06 08:01:38.924+00:00,0.184,-0.06,10.135
2807,2024-09-06 08:01:39.082+00:00,0.256,-0.136,10.202
2807,2024-09-06 08:01:39.242+00:00,0.347,-0.139,10.111
2807,2024-09-06 08:01:39.404+00:00,0.215,-0.227,10.044
2807,2024-09-06 08:01:39.560+00:00,0.321,-0.247,9.967
2807,2024-09-06 08:01:39.724+00:00,0.218,-0.232,9.974
2807,2024-09-06 08:01:39.884+00:00,0.4,-0.208,10.025
2807,2024-09-06 08:01:40.042+00:00,0.278,-0.103,9.893
2807,2024-09-06 08:01:40.204+00:00,0.239,-0.172,10.314
2807,2024-09-06 08:01:40.361+00:00,0.23,-0.101,10.238
2807,2024-09-06 08:01:40.521+00:00,0.251,-0.144,10.195
2807,2024-09-06 08:01:40.682+00:00,0.271,-0.18,10.142
2807,2024-09-06 08:01:40.840+00:00,0.254,-0.194,10.116
2807,2024-09-06 08:01:41.004+00:00,0.259,-0.18,10.092
2807,2024-09-06 08:01:41.162+00:00,0.28,-0.184,10.116
2807,2024-09-06 08:01:41.324+00:00,0.271,-0.208,10.118
2807,2024-09-06 08:01:41.480+00:00,0.261,-0.194,10.113
2807,2024-09-06 08:01:41.642+00:00,0.28,-0.148,10.101
2807,2024-09-06 08:01:41.802+00:00,0.268,-0.172,10.106
2807,2024-09-06 08:01:41.964+00:00,0.29,-0.177,10.092
2807,2024-09-06 08:01:42.121+00:00,0.266,-0.175,10.113
2807,2024-09-06 08:01:42.281+00:00,0.28,-0.168,10.108
2807,2024-09-06 08:01:42.441+00:00,0.28,-0.177,10.111
2807,2024-09-06 08:01:42.602+00:00,0.268,-0.18,10.113
2807,2024-09-06 08:01:42.760+00:00,0.268,-0.18,10.106
2807,2024-09-06 08:01:42.921+00:00,0.266,-0.18,10.111
2807,2024-09-06 08:01:43.081+00:00,0.266,-0.184,10.106
2807,2024-09-06 08:01:43.242+00:00,0.285,-0.172,10.092
2807,2024-09-06 08:01:43.402+00:00,0.268,-0.153,10.106
2807,2024-09-06 08:01:43.562+00:00,0.278,-0.196,10.12
2807,2024-09-06 08:01:43.721+00:00,0.292,-0.184,10.08
2807,2024-09-06 08:01:43.883+00:00,0.28,-0.156,10.108
2807,2024-09-06 08:01:44.042+00:00,0.275,-0.184,10.125
2807,2024-09-06 08:01:44.201+00:00,0.28,-0.165,10.118
2807,2024-09-06 08:01:44.364+00:00,0.266,-0.175,10.101
2807,2024-09-06 08:01:44.522+00:00,0.273,-0.168,10.113
2807,2024-09-06 08:01:44.683+00:00,0.271,-0.189,10.099
2807,2024-09-06 08:01:44.842+00:00,0.28,-0.168,10.104
2807,2024-09-06 08:01:45.004+00:00,0.268,-0.17,10.135
2807,2024-09-06 08:01:45.160+00:00,0.271,-0.163,10.123
2807,2024-09-06 08:01:45.321+00:00,0.273,-0.158,10.104
2807,2024-09-06 08:01:45.482+00:00,0.28,-0.151,10.108
2807,2024-09-06 08:01:45.641+00:00,0.268,-0.187,10.118
2807,2024-09-06 08:01:45.802+00:00,0.273,-0.17,10.149
2807,2024-09-06 08:01:45.964+00:00,0.275,-0.146,10.132
2807,2024-09-06 08:01:46.122+00:00,0.29,-0.16,10.123
2807,2024-09-06 08:01:46.285+00:00,0.304,-0.163,10.118
2807,2024-09-06 08:01:46.441+00:00,0.28,-0.165,10.094
2807,2024-09-06 08:01:46.602+00:00,0.292,-0.165,10.118
2807,2024-09-06 08:01:46.760+00:00,0.271,-0.18,10.137
2807,2024-09-06 08:01:46.922+00:00,0.273,-0.153,10.116
2807,2024-09-06 08:01:47.081+00:00,0.256,-0.184,10.099
2807,2024-09-06 08:01:47.242+00:00,0.261,-0.187,10.108
2807,2024-09-06 08:01:47.401+00:00,0.292,-0.175,10.084
2807,2024-09-06 08:01:47.561+00:00,0.28,-0.184,10.084
2807,2024-09-06 08:01:47.724+00:00,0.263,-0.187,10.101
2807,2024-09-06 08:01:47.882+00:00,0.287,-0.17,10.12
2807,2024-09-06 08:01:48.042+00:00,0.249,-0.175,10.096
2807,2024-09-06 08:01:48.201+00:00,0.256,-0.156,10.094
