ID,Timestamp,X,Y,Z
2806,2024-09-03 12:41:49.415+00:00,0.878,-1.11,8.091
2806,2024-09-03 12:41:49.547+00:00,0.273,-0.071,9.583
2806,2024-09-03 12:41:49.683+00:00,-0.203,1.956,8.968
2806,2024-09-03 12:41:49.816+00:00,-0.313,2.515,9.193
2806,2024-09-03 12:41:49.951+00:00,1.824,3.252,9.638
2806,2024-09-03 12:41:50.085+00:00,1.446,2.907,8.645
2806,2024-09-03 12:41:50.218+00:00,0.636,3.274,8.871
2806,2024-09-03 12:41:50.353+00:00,0.21,3.595,8.815
2806,2024-09-03 12:41:50.480+00:00,0.866,4.543,8.69
2806,2024-09-03 12:41:50.616+00:00,0.919,4.575,8.963
2806,2024-09-03 12:41:50.748+00:00,1.817,4.189,9.333
2806,2024-09-03 12:41:50.880+00:00,1.261,4.195,8.887
2806,2024-09-03 12:41:51.016+00:00,1.709,4.863,8.154
2806,2024-09-03 12:41:51.152+00:00,1.091,5.238,8.231
2806,2024-09-03 12:41:51.279+00:00,1.047,5.155,7.749
2806,2024-09-03 12:41:51.451+00:00,1.305,5.361,7.834
2806,2024-09-03 12:41:51.611+00:00,1.627,4.903,9.442
2806,2024-09-03 12:41:51.745+00:00,1.15,5.022,7.871
2806,2024-09-03 12:41:51.878+00:00,0.998,4.756,8.604
2806,2024-09-03 12:41:52.011+00:00,1.223,5.039,8.624
2806,2024-09-03 12:41:52.147+00:00,0.581,4.121,8.651
2806,2024-09-03 12:41:52.280+00:00,1.329,3.949,7.922
2806,2024-09-03 12:41:52.413+00:00,0.313,2.733,8.578
2806,2024-09-03 12:41:52.544+00:00,1.11,1.657,9.287
2806,2024-09-03 12:41:52.677+00:00,1.379,1.914,10.354
2806,2024-09-03 12:41:52.809+00:00,0.952,2.286,11.039
2806,2024-09-03 12:41:52.945+00:00,1.53,2.816,9.179
2806,2024-09-03 12:41:53.077+00:00,0.843,2.822,9.34
2806,2024-09-03 12:41:53.212+00:00,0.159,2.761,9.653
2806,2024-09-03 12:41:53.345+00:00,0.668,3.428,8.782
2806,2024-09-03 12:41:53.474+00:00,0.705,3.625,8.799
2806,2024-09-03 12:41:53.610+00:00,0.643,3.876,8.922
2806,2024-09-03 12:41:53.740+00:00,0.598,3.747,8.359
2806,2024-09-03 12:41:53.880+00:00,0.455,3.631,8.067
2806,2024-09-03 12:41:54.075+00:00,1.428,3.324,7.129
2806,2024-09-03 12:41:54.208+00:00,-2.252,1.044,11.488
2806,2024-09-03 12:41:54.343+00:00,-2.189,2.983,8.98
2806,2024-09-03 12:41:54.473+00:00,0.706,3.596,7.194
2806,2024-09-03 12:41:54.608+00:00,2.177,4.386,7.668
2806,2024-09-03 12:41:54.741+00:00,3.657,1.806,4.504
2806,2024-09-03 12:41:54.874+00:00,11.786,-2.972,4.826
2806,2024-09-03 12:41:55.009+00:00,11.228,-2.841,6.776
2806,2024-09-03 12:41:55.142+00:00,10.684,-2.38,3.2
2806,2024-09-03 12:41:55.275+00:00,11.426,-1.325,0.457
2806,2024-09-03 12:41:55.407+00:00,11.262,-2.55,0.866
2806,2024-09-03 12:41:55.540+00:00,9.945,-4.175,2.1
2806,2024-09-03 12:41:55.673+00:00,11.288,-5.835,3.768
2806,2024-09-03 12:41:55.810+00:00,9.78,-3.419,2.597
2806,2024-09-03 12:41:55.941+00:00,7.961,-4.399,2.94
2806,2024-09-03 12:41:56.073+00:00,5.64,-4.138,1.756
2806,2024-09-03 12:41:56.208+00:00,7.096,-4.772,1.387
2806,2024-09-03 12:41:56.342+00:00,12.856,-8.344,3.267
2806,2024-09-03 12:41:56.475+00:00,11.441,-2.304,2.615
2806,2024-09-03 12:41:56.605+00:00,11.641,-3.368,3.564
2806,2024-09-03 12:41:56.738+00:00,8.96,-2.297,1.401
2806,2024-09-03 12:41:56.872+00:00,10.321,-3.545,1.556
2806,2024-09-03 12:41:57.008+00:00,10.363,-4.485,2.477
2806,2024-09-03 12:41:57.143+00:00,11.621,-7.512,3.804
2806,2024-09-03 12:41:57.278+00:00,9.03,-3.83,1.764
2806,2024-09-03 12:41:57.406+00:00,7.63,-4.707,3.644
2806,2024-09-03 12:41:57.539+00:00,5.534,-4.362,2.427
2806,2024-09-03 12:41:57.671+00:00,7.252,-5.247,1.661
2806,2024-09-03 12:41:57.806+00:00,12.494,-6.395,3.003
2806,2024-09-03 12:41:57.939+00:00,11.698,-3.264,3.057
2806,2024-09-03 12:41:58.073+00:00,9.74,-3.43,2.05
2806,2024-09-03 12:41:58.204+00:00,9.218,-2.535,2.398
2806,2024-09-03 12:41:58.341+00:00,9.888,-4.32,1.983
2806,2024-09-03 12:41:58.537+00:00,8.919,-4.637,3.139
2806,2024-09-03 12:41:58.601+00:00,6.357,-4.942,3.096
2806,2024-09-03 12:41:58.736+00:00,7.646,-4.813,3.127
2806,2024-09-03 12:41:58.868+00:00,9.276,-4.491,3.2
2806,2024-09-03 12:41:59.002+00:00,9.239,-3.496,4.878
2806,2024-09-03 12:41:59.138+00:00,9.199,-3.715,4.641
2806,2024-09-03 12:41:59.274+00:00,8.478,-3.767,4.759
2806,2024-09-03 12:41:59.404+00:00,8.725,-3.995,4.295
2806,2024-09-03 12:41:59.535+00:00,8.548,-4.868,3.07
2806,2024-09-03 12:41:59.668+00:00,6.624,-4.488,2.251
2806,2024-09-03 12:41:59.800+00:00,7.644,-3.467,1.851
2806,2024-09-03 12:41:59.935+00:00,10.473,-3.413,2.347
2806,2024-09-03 12:42:00.068+00:00,9.943,-2.633,1.506
2806,2024-09-03 12:42:00.206+00:00,8.989,-3.558,2.634
2806,2024-09-03 12:42:00.333+00:00,11.113,-5.505,4.047
2806,2024-09-03 12:42:00.466+00:00,7.734,-3.071,3.163
2806,2024-09-03 12:42:00.619+00:00,8.151,-4.359,3.666
2806,2024-09-03 12:42:00.731+00:00,7.605,-3.355,4.312
2806,2024-09-03 12:42:00.876+00:00,8.056,-3.531,3.43
