2830,2024-09-06T13:07:56.222+0100,-0.739,4.132,8.888
2830,2024-09-06T13:07:56.354+0100,-0.733,4.079,8.876
2830,2024-09-06T13:07:56.490+0100,-0.702,4.015,8.843
2830,2024-09-06T13:07:56.621+0100,-0.583,3.925,8.978
2830,2024-09-06T13:07:56.751+0100,-0.564,3.91,9.01
2830,2024-09-06T13:07:56.884+0100,-0.54,3.894,9.005
2830,2024-09-06T13:07:57.019+0100,-0.552,3.873,8.973
2830,2024-09-06T13:07:57.153+0100,-0.55,3.879,8.958
2830,2024-09-06T13:07:57.286+0100,-0.614,3.888,8.955
2830,2024-09-06T13:07:57.417+0100,-0.545,3.859,8.998
2830,2024-09-06T13:07:57.552+0100,-0.658,3.898,8.957
2830,2024-09-06T13:07:57.686+0100,-0.569,3.874,8.986
2830,2024-09-06T13:07:57.815+0100,-0.7,3.87,8.965
2830,2024-09-06T13:07:57.950+0100,-0.763,3.953,8.88
2830,2024-09-06T13:07:58.084+0100,-0.743,3.903,8.99
2830,2024-09-06T13:07:58.219+0100,-0.807,3.964,8.855
2830,2024-09-06T13:07:58.354+0100,-0.785,3.903,8.937
2830,2024-09-06T13:07:58.481+0100,-0.815,3.951,8.911
2830,2024-09-06T13:07:58.619+0100,-0.746,3.907,8.937
2830,2024-09-06T13:07:58.750+0100,-0.757,3.901,8.909
2830,2024-09-06T13:07:58.883+0100,-0.708,3.857,9.001
2830,2024-09-06T13:07:59.014+0100,-0.806,3.901,8.911
2830,2024-09-06T13:07:59.150+0100,-0.719,3.834,8.984
2830,2024-09-06T13:07:59.281+0100,-0.799,3.855,8.986
2830,2024-09-06T13:07:59.417+0100,-0.744,3.833,8.977
2830,2024-09-06T13:07:59.551+0100,-0.744,3.8,8.983
2830,2024-09-06T13:07:59.682+0100,-0.779,3.841,8.983
2830,2024-09-06T13:07:59.814+0100,-0.731,3.79,8.922
2830,2024-09-06T13:07:59.946+0100,-0.732,3.788,9.072
2830,2024-09-06T13:08:00.079+0100,-0.73,3.773,8.97
2830,2024-09-06T13:08:00.212+0100,-0.745,3.812,8.941
2830,2024-09-06T13:08:00.350+0100,-0.697,3.79,8.993
2830,2024-09-06T13:08:00.482+0100,-0.719,3.812,8.974
2830,2024-09-06T13:08:00.618+0100,-0.663,3.782,8.974
2830,2024-09-06T13:08:00.745+0100,-0.766,3.831,9.019
2830,2024-09-06T13:08:00.882+0100,-0.881,3.848,9.0
2830,2024-09-06T13:08:25.112+0100,-1.807,3.84,8.863
2830,2024-09-06T13:08:25.244+0100,-1.875,3.836,8.823
2830,2024-09-06T13:08:25.377+0100,-1.773,3.8,8.835
2830,2024-09-06T13:08:25.512+0100,-1.708,3.717,8.946
2830,2024-09-06T13:08:25.646+0100,-1.603,3.711,8.922
2830,2024-09-06T13:08:25.776+0100,-1.516,3.647,9.027
2830,2024-09-06T13:08:25.910+0100,-1.359,3.689,8.99
2830,2024-09-06T13:08:26.043+0100,-1.129,3.622,8.973
2830,2024-09-06T13:08:26.178+0100,-1.143,3.681,8.98
2830,2024-09-06T13:08:26.310+0100,-1.161,3.676,8.953
2830,2024-09-06T13:08:26.446+0100,-1.192,3.673,8.975
2830,2024-09-06T13:08:26.576+0100,-1.231,3.671,8.972
2830,2024-09-06T13:08:26.709+0100,-1.098,3.618,9.104
2830,2024-09-06T13:08:26.842+0100,-0.816,3.511,9.09
2830,2024-09-06T13:08:26.978+0100,-1.332,3.665,8.888
2830,2024-09-06T13:08:27.112+0100,-1.544,3.701,8.953
2830,2024-09-06T13:08:27.245+0100,-1.505,3.645,9.022
2830,2024-09-06T13:08:27.376+0100,-1.594,3.671,8.797
2830,2024-09-06T13:08:27.509+0100,-1.589,3.642,9.067
2830,2024-09-06T13:08:27.640+0100,-1.482,3.611,8.98
2830,2024-09-06T13:08:27.773+0100,-1.594,3.647,8.767
2830,2024-09-06T13:08:27.909+0100,-1.585,3.608,9.034
2830,2024-09-06T13:08:28.040+0100,-1.521,3.597,8.967
2830,2024-09-06T13:08:28.175+0100,-1.499,3.586,8.944
2830,2024-09-06T13:08:28.308+0100,-1.535,3.616,8.911
2830,2024-09-06T13:08:28.445+0100,-1.472,3.556,8.995
2830,2024-09-06T13:08:28.576+0100,-1.521,3.552,9.035
2830,2024-09-06T13:08:28.707+0100,-1.515,3.578,8.758
2830,2024-09-06T13:08:28.842+0100,-1.489,3.538,9.047
2830,2024-09-06T13:08:28.974+0100,-1.52,3.514,9.044
2830,2024-09-06T13:08:29.107+0100,-1.463,3.548,9.029
2830,2024-09-06T13:08:29.239+0100,-1.007,3.441,9.021
2830,2024-09-06T13:08:29.373+0100,-1.242,3.474,9.113
2830,2024-09-06T13:08:29.505+0100,-1.181,3.437,9.212
2830,2024-09-06T13:08:29.638+0100,-1.213,3.486,8.873
2830,2024-09-06T13:08:29.774+0100,-1.1,3.493,9.102
2830,2024-09-06T13:08:29.905+0100,-1.001,3.437,9.081
2830,2024-09-06T13:08:30.038+0100,-0.802,3.335,9.239
2830,2024-09-06T13:08:30.172+0100,-0.863,3.379,9.108
2830,2024-09-06T13:08:30.303+0100,-0.8,3.268,9.252
2830,2024-09-06T13:08:30.436+0100,-1.315,3.405,9.001
2830,2024-09-06T13:08:30.569+0100,-1.172,3.202,8.951
2830,2024-09-06T13:08:30.703+0100,-0.748,2.986,9.473
2830,2024-09-06T13:08:30.841+0100,0.096,2.837,9.284
2830,2024-09-06T13:08:30.970+0100,0.352,3.067,8.913
2830,2024-09-06T13:08:31.104+0100,-0.531,3.275,9.419
2830,2024-09-06T13:08:31.238+0100,-0.217,3.142,9.398
2830,2024-09-06T13:08:31.370+0100,-0.354,3.054,9.412
2830,2024-09-06T13:08:31.503+0100,-0.924,3.202,9.584
2830,2024-09-06T13:08:31.639+0100,-0.674,3.319,9.471
2830,2024-09-06T13:08:31.785+0100,0.194,3.725,8.63
2830,2024-09-06T13:08:31.920+0100,1.143,3.806,9.537
2830,2024-09-06T13:08:32.053+0100,0.522,4.734,8.835
2830,2024-09-06T13:08:32.186+0100,0.946,4.81,8.717
2830,2024-09-06T13:08:32.331+0100,0.683,4.755,8.443
2830,2024-09-06T13:08:32.450+0100,0.063,4.18,7.951
2830,2024-09-06T13:08:32.609+0100,0.268,2.323,10.147
2830,2024-09-06T13:08:32.717+0100,-0.968,1.992,10.189
2830,2024-09-06T13:08:32.849+0100,-1.339,2.43,9.535
2830,2024-09-06T13:08:32.984+0100,-1.437,2.773,9.051
2830,2024-09-06T13:08:33.116+0100,-1.381,2.785,9.258
2830,2024-09-06T13:08:33.249+0100,-1.506,2.97,8.937
2830,2024-09-06T13:08:33.382+0100,-1.414,2.935,9.288
2830,2024-09-06T13:08:33.518+0100,-1.164,2.942,9.334
2830,2024-09-06T13:08:33.652+0100,-1.472,3.133,9.114
2830,2024-09-06T13:08:33.783+0100,-1.561,3.092,9.228
2830,2024-09-06T13:08:33.917+0100,-1.567,3.095,8.986
2830,2024-09-06T13:08:34.048+0100,-1.594,2.889,9.371
2830,2024-09-06T13:08:34.183+0100,-1.069,2.647,9.571
2830,2024-09-06T13:08:34.315+0100,-0.881,3.229,9.237
2830,2024-09-06T13:08:34.449+0100,-1.217,3.066,9.238
2830,2024-09-06T13:08:34.581+0100,-1.305,2.733,9.374
2830,2024-09-06T13:08:34.715+0100,-1.267,2.865,9.291
2830,2024-09-06T13:08:34.847+0100,-1.432,2.994,9.169
2830,2024-09-06T13:08:34.981+0100,-1.215,3.436,8.776
2830,2024-09-06T13:08:35.141+0100,-1.369,3.296,8.949
2830,2024-09-06T13:08:35.284+0100,-1.347,2.816,9.498
2830,2024-09-06T13:08:35.379+0100,-1.206,2.754,9.526
2830,2024-09-06T13:08:35.514+0100,-1.141,3.02,9.108
2830,2024-09-06T13:08:35.647+0100,-1.258,3.156,8.919
2830,2024-09-06T13:08:35.783+0100,-1.199,3.057,9.191
2830,2024-09-06T13:08:35.913+0100,-1.217,3.121,9.122
2830,2024-09-06T13:08:36.097+0100,-1.181,3.364,8.911
2830,2024-09-06T13:08:36.231+0100,-1.065,3.316,9.017
2830,2024-09-06T13:08:36.362+0100,-1.182,3.349,9.0
2830,2024-09-06T13:08:36.496+0100,-1.009,3.378,9.207
2830,2024-09-06T13:08:36.630+0100,-1.102,3.352,9.086
2830,2024-09-06T13:08:36.762+0100,-1.063,3.394,9.29
2830,2024-09-06T13:08:36.896+0100,-1.28,3.511,9.02
2830,2024-09-06T13:08:37.030+0100,-1.012,3.408,9.179
