2806,2024-09-01T22:41:20.100+0100,2.155,6.915,7.269
2806,2024-09-01T22:41:20.196+0100,1.319,7.037,6.385
2806,2024-09-01T22:41:20.200+0100,0.965,6.876,6.424
2806,2024-09-01T22:41:20.292+0100,1.219,6.862,6.251
2806,2024-09-01T22:41:20.295+0100,1.482,6.996,6.699
2806,2024-09-01T22:41:20.386+0100,1.518,7.068,6.488
2806,2024-09-01T22:41:20.482+0100,1.286,6.982,6.546
2806,2024-09-01T22:41:20.485+0100,1.305,7.006,6.55
2806,2024-09-01T22:41:20.579+0100,1.326,7.073,6.424
2806,2024-09-01T22:41:20.588+0100,1.214,6.931,6.364
2806,2024-09-01T22:41:20.694+0100,1.252,7.03,6.467
2806,2024-09-01T22:41:20.799+0100,1.247,7.018,6.538
2806,2024-09-01T22:41:20.807+0100,1.211,7.006,6.407
2806,2024-09-01T22:41:20.899+0100,1.166,7.034,6.436
2806,2024-09-01T22:41:20.908+0100,1.003,7.121,6.136
2806,2024-09-01T22:41:20.979+0100,0.771,6.84,5.921
2806,2024-09-01T22:41:21.076+0100,2.593,7.111,6.823
2806,2024-09-01T22:41:21.085+0100,0.448,6.089,8.155
2806,2024-09-01T22:41:21.171+0100,-0.112,6.716,7.379
2806,2024-09-01T22:41:21.180+0100,-0.892,6.4,7.355
2806,2024-09-01T22:41:21.266+0100,-0.088,6.639,6.766
2806,2024-09-01T22:41:21.361+0100,-0.231,6.498,7.099
2806,2024-09-01T22:41:21.370+0100,0.74,6.465,6.986
2806,2024-09-01T22:41:21.458+0100,0.481,6.402,7.458
2806,2024-09-01T22:41:21.467+0100,1.276,6.9,7.166
2806,2024-09-01T22:41:21.553+0100,1.14,6.843,7.041
2806,2024-09-01T22:41:21.687+0100,0.831,6.663,6.802
2806,2024-09-01T22:41:21.696+0100,0.814,6.776,6.541
2806,2024-09-01T22:41:21.780+0100,0.814,6.836,7.166
2806,2024-09-01T22:41:21.783+0100,0.888,6.812,6.668
2806,2024-09-01T22:41:21.897+0100,1.812,6.805,5.751
2806,2024-09-01T22:41:21.977+0100,1.427,7.161,6.881
2806,2024-09-01T22:41:21.981+0100,0.946,6.826,6.651
2806,2024-09-01T22:41:22.066+0100,0.85,7.015,7.037
2806,2024-09-01T22:41:22.070+0100,0.503,6.809,6.234
2806,2024-09-01T22:41:22.118+0100,0.266,6.776,6.668
2806,2024-09-01T22:41:22.200+0100,0.093,6.706,6.857
2806,2024-09-01T22:41:22.204+0100,0.239,7.034,6.641
2806,2024-09-01T22:41:22.321+0100,0.086,7.185,6.773
2806,2024-09-01T22:41:22.324+0100,0.211,7.006,6.74
2806,2024-09-01T22:41:22.393+0100,0.208,7.03,6.383
2806,2024-09-01T22:41:22.488+0100,0.278,7.264,6.668
2806,2024-09-01T22:41:22.498+0100,-0.025,7.243,6.129
2806,2024-09-01T22:41:22.604+0100,-0.1,7.248,6.469
2806,2024-09-01T22:41:22.613+0100,0.206,7.295,6.131
2806,2024-09-01T22:41:22.718+0100,0.287,7.362,6.273
2806,2024-09-01T22:41:22.833+0100,0.12,7.417,6.397
2806,2024-09-01T22:41:22.842+0100,0.141,7.362,6.203
2806,2024-09-01T22:41:22.947+0100,-0.006,7.31,5.954
2806,2024-09-01T22:41:22.956+0100,0.072,7.327,6.151
2806,2024-09-01T22:41:23.060+0100,0.381,7.432,6.321
2806,2024-09-01T22:41:23.176+0100,0.191,7.434,6.246
2806,2024-09-01T22:41:23.185+0100,0.179,7.427,6.167
2806,2024-09-01T22:41:23.194+0100,0.098,7.37,6.067
2806,2024-09-01T22:41:23.203+0100,0.325,7.422,6.38
2806,2024-09-01T22:41:23.258+0100,0.321,7.394,6.043
2806,2024-09-01T22:41:23.359+0100,0.227,7.48,5.995
2806,2024-09-01T22:41:23.368+0100,0.311,7.47,6.026
2806,2024-09-01T22:41:23.458+0100,0.282,7.391,5.923
2806,2024-09-01T22:41:23.467+0100,0.414,7.497,6.026
2806,2024-09-01T22:41:23.552+0100,0.591,7.631,5.988
2806,2024-09-01T22:41:23.660+0100,0.144,7.41,6.108
2806,2024-09-01T22:41:23.670+0100,-0.011,7.276,6.115
2806,2024-09-01T22:41:23.730+0100,0.215,7.566,5.703
2806,2024-09-01T22:41:23.740+0100,0.237,7.59,6.019
2806,2024-09-01T22:41:23.825+0100,0.376,7.597,5.99
2806,2024-09-01T22:41:23.919+0100,0.404,7.559,6.086
2806,2024-09-01T22:41:23.929+0100,0.345,7.497,5.835
2806,2024-09-01T22:41:24.015+0100,0.244,7.513,5.966
2806,2024-09-01T22:41:24.025+0100,0.072,7.063,3.833
2806,2024-09-01T22:41:24.109+0100,-0.512,7.485,7.575
2806,2024-09-01T22:41:24.205+0100,0.414,7.667,5.753
2806,2024-09-01T22:41:24.209+0100,0.134,7.475,6.026
2806,2024-09-01T22:41:24.300+0100,0.211,7.374,5.76
2806,2024-09-01T22:41:24.304+0100,0.213,7.475,6.064
2806,2024-09-01T22:41:24.396+0100,0.213,7.564,6.084
2806,2024-09-01T22:41:24.491+0100,0.165,7.568,6.234
2806,2024-09-01T22:41:24.496+0100,0.088,7.432,5.868
2806,2024-09-01T22:41:24.587+0100,0.124,7.422,5.954
2806,2024-09-01T22:41:24.591+0100,0.139,7.494,5.966
2806,2024-09-01T22:41:24.703+0100,0.132,7.523,6.208
2806,2024-09-01T22:41:24.819+0100,0.098,7.492,6.014
2806,2024-09-01T22:41:24.829+0100,0.024,7.42,5.993
2806,2024-09-01T22:41:24.934+0100,0.115,7.485,5.947
2806,2024-09-01T22:41:24.944+0100,0.39,7.556,6.275
2806,2024-09-01T22:41:25.048+0100,0.369,7.508,6.093
2806,2024-09-01T22:41:25.161+0100,0.282,7.473,5.947
2806,2024-09-01T22:41:25.171+0100,0.357,7.47,5.964
2806,2024-09-01T22:41:25.221+0100,0.476,7.556,6.103
2806,2024-09-01T22:41:25.231+0100,0.428,7.475,6.019
2806,2024-09-01T22:41:25.259+0100,0.373,7.518,6.21
2806,2024-09-01T22:41:25.377+0100,0.464,7.475,6.045
2806,2024-09-01T22:41:25.381+0100,0.371,7.564,7.343
2806,2024-09-01T22:41:25.446+0100,0.713,7.789,5.839
2806,2024-09-01T22:41:25.450+0100,0.203,7.429,6.249
2806,2024-09-01T22:41:25.551+0100,0.292,7.408,5.973
2806,2024-09-01T22:41:25.657+0100,0.342,7.367,5.954
2806,2024-09-01T22:41:25.662+0100,0.256,7.463,6.141
2806,2024-09-01T22:41:25.733+0100,0.287,7.497,6.177
2806,2024-09-01T22:41:25.738+0100,0.323,7.439,5.89
2806,2024-09-01T22:41:25.857+0100,0.316,7.417,6.055
2806,2024-09-01T22:41:25.952+0100,0.354,7.425,6.036
2806,2024-09-01T22:41:25.962+0100,0.498,7.523,6.196
2806,2024-09-01T22:41:26.060+0100,0.22,7.343,6.146
2806,2024-09-01T22:41:26.071+0100,0.512,7.382,6.069
2806,2024-09-01T22:41:26.173+0100,0.225,7.207,6.222
2806,2024-09-01T22:41:26.307+0100,0.601,7.346,6.23
