ID,Timestamp,X,Y,Z
2807,2024-09-05 15:29:37.725+00:00,1.405,-0.18,10.015
2807,2024-09-05 15:29:37.882+00:00,1.41,-0.211,10.032
2807,2024-09-05 15:29:38.044+00:00,1.408,-0.182,10.027
2807,2024-09-05 15:29:38.204+00:00,1.417,-0.189,10.027
2807,2024-09-05 15:29:38.364+00:00,1.405,-0.204,10.015
2807,2024-09-05 15:29:38.523+00:00,1.413,-0.208,10.017
2807,2024-09-05 15:29:38.682+00:00,1.398,-0.211,10.029
2807,2024-09-05 15:29:38.844+00:00,1.415,-0.184,10.022
2807,2024-09-05 15:29:39.002+00:00,1.41,-0.204,10.008
2807,2024-09-05 15:29:39.162+00:00,1.415,-0.201,10.017
2807,2024-09-05 15:29:39.322+00:00,1.408,-0.196,10.025
2807,2024-09-05 15:29:39.481+00:00,1.413,-0.187,10.022
2807,2024-09-05 15:29:39.643+00:00,1.422,-0.208,10.025
2807,2024-09-05 15:29:39.802+00:00,1.403,-0.204,10.032
2807,2024-09-05 15:29:39.962+00:00,1.405,-0.201,10.015
2807,2024-09-05 15:29:40.122+00:00,1.434,-0.199,10.027
2807,2024-09-05 15:29:40.284+00:00,1.415,-0.196,10.034
2807,2024-09-05 15:29:40.445+00:00,1.41,-0.199,10.032
2807,2024-09-05 15:29:40.601+00:00,1.417,-0.196,10.027
2807,2024-09-05 15:29:40.761+00:00,1.417,-0.194,10.025
2807,2024-09-05 15:29:40.922+00:00,1.405,-0.204,10.01
2807,2024-09-05 15:29:41.085+00:00,1.408,-0.218,10.013
2807,2024-09-05 15:29:41.243+00:00,1.417,-0.189,10.013
2807,2024-09-05 15:29:41.405+00:00,1.403,-0.208,10.034
2807,2024-09-05 15:29:41.563+00:00,1.422,-0.194,10.025
2807,2024-09-05 15:29:41.721+00:00,1.415,-0.211,10.017
2807,2024-09-05 15:29:41.881+00:00,1.41,-0.208,10.008
2807,2024-09-05 15:29:42.041+00:00,1.413,-0.189,10.022
2807,2024-09-05 15:29:42.202+00:00,1.415,-0.201,10.029
2807,2024-09-05 15:29:42.364+00:00,1.417,-0.211,10.022
