ID,Timestamp,X,Y,Z
2811,2024-09-10 20:01:52.928+00:00,0.469,4.587,8.164
2811,2024-09-10 20:01:53.000+00:00,0.378,4.638,7.815
2811,2024-09-10 20:01:53.005+00:00,0.349,4.628,7.726
2811,2024-09-10 20:01:53.011+00:00,0.357,4.568,7.743
2811,2024-09-10 20:01:53.016+00:00,0.318,4.552,7.733
2811,2024-09-10 20:01:53.021+00:00,0.299,4.544,7.733
2811,2024-09-10 20:01:53.096+00:00,0.285,4.575,7.831
2811,2024-09-10 20:01:53.102+00:00,0.232,4.559,7.999
2811,2024-09-10 20:01:53.107+00:00,0.134,4.528,8.234
2811,2024-09-10 20:01:53.113+00:00,0.115,4.48,8.514
2811,2024-09-10 20:01:53.118+00:00,0.139,4.403,8.748
2811,2024-09-10 20:01:53.258+00:00,0.141,4.343,8.866
2811,2024-09-10 20:01:53.261+00:00,0.086,4.279,8.83
2811,2024-09-10 20:01:53.264+00:00,-0.002,4.35,8.667
2811,2024-09-10 20:01:53.266+00:00,0.067,4.465,8.538
2811,2024-09-10 20:01:53.268+00:00,0.256,4.552,8.538
2811,2024-09-10 20:01:53.285+00:00,0.407,4.616,8.607
2811,2024-09-10 20:01:53.288+00:00,0.462,4.633,8.557
2811,2024-09-10 20:01:53.291+00:00,0.469,4.693,8.442
2811,2024-09-10 20:01:53.294+00:00,0.5,4.731,8.432
2811,2024-09-10 20:01:53.297+00:00,0.531,4.743,8.487
2811,2024-09-10 20:01:53.381+00:00,0.646,4.698,8.533
2811,2024-09-10 20:01:53.385+00:00,0.582,4.662,8.528
2811,2024-09-10 20:01:53.388+00:00,0.416,4.614,8.614
2811,2024-09-10 20:01:53.391+00:00,0.318,4.568,8.715
2811,2024-09-10 20:01:53.394+00:00,0.294,4.58,8.758
2811,2024-09-10 20:01:53.480+00:00,0.239,4.583,8.722
2811,2024-09-10 20:01:53.483+00:00,0.163,4.511,8.65
2811,2024-09-10 20:01:53.486+00:00,0.189,4.456,8.667
2811,2024-09-10 20:01:53.489+00:00,0.275,4.47,8.672
2811,2024-09-10 20:01:53.493+00:00,0.299,4.508,8.61
2811,2024-09-10 20:01:53.574+00:00,0.266,4.532,8.602
2811,2024-09-10 20:01:53.577+00:00,0.199,4.48,8.631
2811,2024-09-10 20:01:53.581+00:00,0.132,4.446,8.641
2811,2024-09-10 20:01:53.584+00:00,0.144,4.473,8.667
2811,2024-09-10 20:01:53.587+00:00,0.23,4.501,8.72
2811,2024-09-10 20:01:53.668+00:00,0.254,4.501,8.703
2811,2024-09-10 20:01:53.673+00:00,0.275,4.516,8.588
2811,2024-09-10 20:01:53.679+00:00,0.227,4.535,8.516
2811,2024-09-10 20:01:53.685+00:00,0.218,4.499,8.636
2811,2024-09-10 20:01:53.690+00:00,0.321,4.47,8.882
2811,2024-09-10 20:01:53.764+00:00,0.347,4.434,8.918
2811,2024-09-10 20:01:53.770+00:00,0.225,4.42,8.763
2811,2024-09-10 20:01:53.775+00:00,0.203,4.379,8.6
2811,2024-09-10 20:01:53.781+00:00,0.297,4.362,8.552
2811,2024-09-10 20:01:53.786+00:00,0.366,4.326,8.543
2811,2024-09-10 20:01:53.859+00:00,0.369,4.283,8.487
2811,2024-09-10 20:01:53.865+00:00,0.484,4.269,8.471
2811,2024-09-10 20:01:53.870+00:00,0.476,4.319,8.408
2811,2024-09-10 20:01:53.876+00:00,0.383,4.382,8.322
