2809,2024-09-03T13:07:00.112+0100,-0.455,2.572,9.26
2809,2024-09-03T13:07:00.247+0100,-0.179,2.573,9.597
2809,2024-09-03T13:07:00.377+0100,-0.276,2.58,9.309
2809,2024-09-03T13:07:00.536+0100,-0.004,2.699,9.378
2809,2024-09-03T13:07:00.644+0100,0.077,2.457,9.422
2809,2024-09-03T13:07:00.778+0100,0.532,2.578,9.11
2809,2024-09-03T13:07:00.910+0100,1.061,2.407,9.406
2809,2024-09-03T13:07:01.044+0100,1.188,2.246,8.983
2809,2024-09-03T13:07:01.178+0100,2.031,2.165,8.895
2809,2024-09-03T13:07:01.311+0100,2.349,1.178,9.034
2809,2024-09-03T13:07:01.446+0100,1.561,-0.421,9.762
2809,2024-09-03T13:07:01.578+0100,0.636,-0.756,9.646
2809,2024-09-03T13:07:01.711+0100,0.005,-3.295,10.874
2809,2024-09-03T13:07:01.849+0100,0.75,-4.144,8.962
2809,2024-09-03T13:07:01.976+0100,4.022,-4.304,9.424
2809,2024-09-03T13:07:02.109+0100,7.27,-4.831,8.445
2809,2024-09-03T13:07:02.194+0100,4.126,-4.589,6.443
2809,2024-09-03T13:07:02.327+0100,4.323,-3.904,4.759
2809,2024-09-03T13:07:02.460+0100,4.886,-4.214,4.82
2809,2024-09-03T13:07:02.594+0100,6.057,-5.067,4.969
2809,2024-09-03T13:07:02.726+0100,8.626,-5.124,4.633
2809,2024-09-03T13:07:02.859+0100,8.861,-4.985,2.506
2809,2024-09-03T13:07:02.991+0100,7.934,-5.595,1.932
2809,2024-09-03T13:07:03.125+0100,7.607,-5.715,1.64
2809,2024-09-03T13:07:03.259+0100,8.769,-4.601,2.526
2809,2024-09-03T13:07:03.391+0100,8.045,-3.464,3.112
2809,2024-09-03T13:07:03.524+0100,6.903,-2.603,4.101
2809,2024-09-03T13:07:03.658+0100,7.342,-2.234,6.292
2809,2024-09-03T13:07:03.794+0100,6.645,-2.377,9.404
2809,2024-09-03T13:07:03.922+0100,5.883,-1.625,11.109
2809,2024-09-03T13:07:04.058+0100,3.209,0.528,10.325
2809,2024-09-03T13:07:04.189+0100,1.052,1.889,9.237
2809,2024-09-03T13:07:04.323+0100,0.294,3.084,8.408
2809,2024-09-03T13:07:04.460+0100,-0.943,4.185,8.163
2809,2024-09-03T13:07:04.656+0100,-0.146,5.672,6.7
2809,2024-09-03T13:07:04.792+0100,-0.013,5.967,6.95
2809,2024-09-03T13:07:04.921+0100,-0.102,5.933,7.645
2809,2024-09-03T13:07:05.054+0100,-0.344,5.632,7.448
2809,2024-09-03T13:07:05.187+0100,-0.699,5.468,8.073
2809,2024-09-03T13:07:05.321+0100,-0.312,5.313,8.316
2809,2024-09-03T13:07:05.454+0100,-0.02,5.112,7.796
2809,2024-09-03T13:07:05.590+0100,-0.175,4.304,7.771
2809,2024-09-03T13:07:05.788+0100,1.036,0.089,10.832
2809,2024-09-03T13:07:05.920+0100,1.479,1.614,10.601
2809,2024-09-03T13:07:06.055+0100,0.885,3.321,8.754
2809,2024-09-03T13:07:06.189+0100,0.352,4.368,8.314
2809,2024-09-03T13:07:06.319+0100,0.005,5.151,7.952
2809,2024-09-03T13:07:06.453+0100,-0.12,5.506,7.926
2809,2024-09-03T13:07:06.587+0100,-0.424,5.637,7.99
2809,2024-09-03T13:07:06.722+0100,-0.765,5.649,7.783
2809,2024-09-03T13:07:06.853+0100,-0.905,5.606,7.853
2809,2024-09-03T13:07:06.987+0100,0.394,5.741,8.101
2809,2024-09-03T13:07:07.119+0100,0.97,5.921,7.585
2809,2024-09-03T13:07:07.252+0100,0.249,5.888,8.287
2809,2024-09-03T13:07:07.387+0100,-0.531,6.025,8.503
2809,2024-09-03T13:07:07.520+0100,-0.318,6.328,7.848
2809,2024-09-03T13:07:07.654+0100,0.136,6.586,6.845
2809,2024-09-03T13:07:07.787+0100,-0.188,6.492,6.963
2809,2024-09-03T13:07:07.919+0100,0.31,6.592,7.376
2809,2024-09-03T13:07:08.052+0100,0.479,6.94,6.581
2809,2024-09-03T13:07:08.184+0100,-0.061,6.731,6.988
2809,2024-09-03T13:07:08.318+0100,-0.84,6.842,6.906
2809,2024-09-03T13:07:08.452+0100,-0.894,6.755,7.1
2809,2024-09-03T13:07:08.585+0100,-0.672,6.794,6.808
2809,2024-09-03T13:07:08.719+0100,-0.76,6.986,6.731
2809,2024-09-03T13:07:08.853+0100,-0.971,7.126,6.794
2809,2024-09-03T13:07:08.983+0100,-0.938,7.539,5.945
2809,2024-09-03T13:07:09.118+0100,-0.371,7.171,6.739
2809,2024-09-03T13:07:09.251+0100,-0.201,7.301,6.851
2809,2024-09-03T13:07:09.384+0100,-0.158,7.146,7.204
2809,2024-09-03T13:07:09.518+0100,0.542,6.925,6.684
2809,2024-09-03T13:07:09.650+0100,0.035,6.746,5.926
2809,2024-09-03T13:07:09.783+0100,-0.147,7.206,7.68
2809,2024-09-03T13:07:09.915+0100,-0.351,7.021,6.969
2809,2024-09-03T13:07:10.049+0100,-0.415,6.645,6.899
2809,2024-09-03T13:07:10.199+0100,-0.424,6.608,7.18
2809,2024-09-03T13:07:10.334+0100,-0.276,6.444,7.465
2809,2024-09-03T13:07:10.465+0100,-0.365,6.382,7.474
2809,2024-09-03T13:07:10.599+0100,-0.642,6.081,7.83
2809,2024-09-03T13:07:10.735+0100,-0.305,6.014,7.969
2809,2024-09-03T13:07:10.864+0100,-0.423,5.907,7.731
2809,2024-09-03T13:07:10.997+0100,-0.394,5.995,7.844
2809,2024-09-03T13:07:11.131+0100,-0.16,6.034,7.871
2809,2024-09-03T13:07:11.265+0100,-0.072,6.051,7.724
2809,2024-09-03T13:07:11.399+0100,-0.239,6.035,7.694
2809,2024-09-03T13:07:11.531+0100,-0.171,6.052,7.762
2809,2024-09-03T13:07:11.664+0100,-0.315,6.047,7.47
2809,2024-09-03T13:07:11.797+0100,-0.246,6.008,7.799
2809,2024-09-03T13:07:11.931+0100,-0.059,6.009,7.67
2809,2024-09-03T13:07:12.062+0100,-0.282,5.922,7.639
2809,2024-09-03T13:07:12.196+0100,-0.326,5.875,7.612
2809,2024-09-03T13:07:12.333+0100,-0.321,5.71,7.968
2809,2024-09-03T13:07:12.462+0100,-0.671,5.384,8.018
2809,2024-09-03T13:07:12.596+0100,-0.45,4.924,8.693
2809,2024-09-03T13:07:12.730+0100,-0.133,4.835,9.012
2809,2024-09-03T13:07:12.861+0100,-0.232,4.822,8.584
2809,2024-09-03T13:07:12.995+0100,-0.511,4.845,8.728
2809,2024-09-03T13:07:13.129+0100,-0.677,5.0,8.533
2809,2024-09-03T13:07:13.260+0100,-0.8,4.982,8.425
2809,2024-09-03T13:07:13.396+0100,-0.935,5.073,8.375
2809,2024-09-03T13:07:13.529+0100,-0.828,5.124,8.635
2809,2024-09-03T13:07:13.661+0100,-1.297,4.967,8.268
2809,2024-09-03T13:07:13.796+0100,-0.84,5.413,8.225
2809,2024-09-03T13:07:13.927+0100,-1.182,5.536,8.14
2809,2024-09-03T13:07:14.060+0100,-1.635,5.557,7.939
2809,2024-09-03T13:07:14.193+0100,-1.684,5.794,7.795
2809,2024-09-03T13:07:14.327+0100,-1.635,6.026,7.505
2809,2024-09-03T13:07:14.461+0100,-1.829,6.342,6.4
2809,2024-09-03T13:07:14.593+0100,-1.744,6.069,4.573
2809,2024-09-03T13:07:14.727+0100,-0.527,5.02,6.342
2809,2024-09-03T13:07:14.809+0100,-1.137,5.211,6.046
2809,2024-09-03T13:07:14.946+0100,-0.354,4.499,8.447
2809,2024-09-03T13:07:15.075+0100,-0.921,1.976,9.572
2809,2024-09-03T13:07:15.207+0100,0.958,1.408,12.091
2809,2024-09-03T13:07:15.345+0100,4.126,1.722,9.728
2809,2024-09-03T13:07:15.474+0100,5.331,2.41,7.14
2809,2024-09-03T13:07:15.607+0100,5.078,2.155,8.559
2809,2024-09-03T13:07:15.742+0100,4.658,1.242,8.73
2809,2024-09-03T13:07:15.874+0100,4.5,0.928,9.68
2809,2024-09-03T13:07:16.006+0100,6.381,0.9,10.008
2809,2024-09-03T13:07:16.141+0100,4.141,0.002,9.776
2809,2024-09-03T13:07:16.273+0100,0.194,1.837,7.774
2809,2024-09-03T13:07:16.407+0100,-1.825,2.359,7.541
2809,2024-09-03T13:07:16.540+0100,-1.743,0.937,8.722
2809,2024-09-03T13:07:16.673+0100,1.353,-0.597,11.119
2809,2024-09-03T13:07:16.807+0100,2.926,-0.631,8.688
2809,2024-09-03T13:07:16.940+0100,3.183,-1.411,10.555
2809,2024-09-03T13:07:17.072+0100,2.425,-1.159,9.922
2809,2024-09-03T13:07:17.206+0100,2.626,-0.927,9.167
2809,2024-09-03T13:07:17.339+0100,2.654,-0.934,9.972
2809,2024-09-03T13:07:17.472+0100,2.161,-0.332,9.347
2809,2024-09-03T13:07:17.606+0100,2.05,0.229,9.16
2809,2024-09-03T13:07:17.738+0100,2.294,0.179,9.522
2809,2024-09-03T13:07:17.873+0100,2.195,0.359,9.674
2809,2024-09-03T13:07:18.002+0100,2.106,0.403,10.907
2809,2024-09-03T13:07:18.139+0100,0.744,1.26,9.826
2809,2024-09-03T13:07:18.272+0100,-0.154,2.83,9.677
2809,2024-09-03T13:07:18.404+0100,-0.782,3.246,9.901
2809,2024-09-03T13:07:18.538+0100,-1.2,3.418,7.567
2809,2024-09-03T13:07:18.671+0100,-0.556,3.625,6.589
2809,2024-09-03T13:07:18.803+0100,-0.285,4.013,9.172
2809,2024-09-03T13:07:18.935+0100,-0.735,3.531,9.656
2809,2024-09-03T13:07:19.068+0100,-0.597,2.88,9.361
2809,2024-09-03T13:07:19.202+0100,-0.427,3.157,9.43
2809,2024-09-03T13:07:19.335+0100,0.16,2.853,9.149
2809,2024-09-03T13:07:19.469+0100,0.008,2.504,9.712
2809,2024-09-03T13:07:19.603+0100,0.013,2.285,9.855
2809,2024-09-03T13:07:19.735+0100,0.069,2.31,9.462
2809,2024-09-03T13:07:19.869+0100,-0.137,2.163,9.66
2809,2024-09-03T13:07:20.002+0100,-0.379,2.057,9.639
2809,2024-09-03T13:07:20.134+0100,-0.478,2.246,9.772
2809,2024-09-03T13:07:20.266+0100,-0.38,2.828,9.101
2809,2024-09-03T13:07:20.400+0100,-0.635,3.122,9.129
2809,2024-09-03T13:07:20.532+0100,-0.986,3.023,9.26
2809,2024-09-03T13:07:20.667+0100,-1.131,3.067,9.232
2809,2024-09-03T13:07:20.799+0100,-0.529,2.975,9.485
2809,2024-09-03T13:07:20.934+0100,-0.924,3.355,8.825
2809,2024-09-03T13:07:21.068+0100,-0.496,3.257,9.312
2809,2024-09-03T13:07:21.200+0100,-0.649,2.929,9.464
2809,2024-09-03T13:07:21.331+0100,-0.613,2.926,9.443
2809,2024-09-03T13:07:21.468+0100,-0.681,3.047,9.301
2809,2024-09-03T13:07:21.601+0100,-0.787,3.051,9.175
2809,2024-09-03T13:07:21.732+0100,-1.01,2.908,9.33
2809,2024-09-03T13:07:21.867+0100,-0.863,2.864,9.406
2809,2024-09-03T13:07:21.998+0100,-0.958,2.842,9.415
2809,2024-09-03T13:07:22.132+0100,-0.887,2.958,9.172
2809,2024-09-03T13:07:22.264+0100,-0.711,2.984,9.316
2809,2024-09-03T13:07:22.398+0100,-1.018,2.662,9.406
2809,2024-09-03T13:07:22.537+0100,-1.094,2.56,9.349
2809,2024-09-03T13:07:22.665+0100,-1.081,2.652,9.476
2809,2024-09-03T13:07:22.798+0100,-1.214,2.563,9.453
2809,2024-09-03T13:07:22.930+0100,-1.259,2.746,9.17
2809,2024-09-03T13:07:23.063+0100,-1.41,2.641,9.292
2809,2024-09-03T13:07:23.195+0100,-1.308,2.799,9.265
2809,2024-09-03T13:07:23.363+0100,-1.056,2.415,9.617
2809,2024-09-03T13:07:23.496+0100,-1.064,2.653,9.43
2809,2024-09-03T13:07:23.630+0100,-1.113,2.486,9.358
2809,2024-09-03T13:07:23.763+0100,-1.335,2.524,9.557
2809,2024-09-03T13:07:23.897+0100,-1.202,2.596,9.295
2809,2024-09-03T13:07:24.027+0100,-1.485,2.593,9.348
2809,2024-09-03T13:07:24.163+0100,-1.434,2.627,9.385
2809,2024-09-03T13:07:24.297+0100,-1.411,2.608,9.329
2809,2024-09-03T13:07:24.429+0100,-1.363,2.644,9.343
2809,2024-09-03T13:07:24.560+0100,-1.337,2.633,9.324
2809,2024-09-03T13:07:24.697+0100,-1.449,2.654,9.37
2809,2024-09-03T13:07:24.828+0100,-1.283,2.663,9.319
2809,2024-09-03T13:07:24.961+0100,-1.318,2.734,9.301
2809,2024-09-03T13:07:25.141+0100,-1.298,2.672,9.523
2809,2024-09-03T13:07:25.225+0100,-1.394,2.644,9.22
2809,2024-09-03T13:07:25.358+0100,-1.321,2.614,9.323
2809,2024-09-03T13:07:25.494+0100,-1.052,2.524,9.476
