ID,Timestamp,X,Y,Z
2809,2024-09-03 12:12:26.073+00:00,8.951,-5.267,0.035
2809,2024-09-03 12:12:26.205+00:00,8.247,-7.427,5.62
2809,2024-09-03 12:12:26.341+00:00,6.888,-7.801,1.772
2809,2024-09-03 12:12:26.472+00:00,7.679,-6.538,-0.631
2809,2024-09-03 12:12:26.606+00:00,6.659,-6.293,3.991
2809,2024-09-03 12:12:26.739+00:00,7.234,-6.818,0.903
2809,2024-09-03 12:12:26.873+00:00,8.021,-5.255,-2.075
2809,2024-09-03 12:12:27.004+00:00,7.685,-7.573,2.569
2809,2024-09-03 12:12:27.139+00:00,7.799,-6.824,1.253
2809,2024-09-03 12:12:27.272+00:00,6.235,-7.499,0.13
2809,2024-09-03 12:12:27.404+00:00,4.929,-6.805,-0.942
2809,2024-09-03 12:12:27.539+00:00,8.999,-5.632,1.972
2809,2024-09-03 12:12:27.672+00:00,11.166,-5.659,1.351
2809,2024-09-03 12:12:27.806+00:00,6.214,-8.745,0.271
2809,2024-09-03 12:12:27.935+00:00,5.535,-7.271,-1.247
2809,2024-09-03 12:12:28.069+00:00,5.768,-7.494,-0.23
2809,2024-09-03 12:12:28.237+00:00,7.873,-6.809,1.271
2809,2024-09-03 12:12:28.359+00:00,6.653,-8.362,3.949
2809,2024-09-03 12:12:28.468+00:00,5.483,-8.993,-3.52
2809,2024-09-03 12:12:28.603+00:00,8.387,-6.355,-4.471
2809,2024-09-03 12:12:28.733+00:00,7.072,-6.666,-1.498
2809,2024-09-03 12:12:28.868+00:00,6.619,-7.714,2.606
2809,2024-09-03 12:12:29.000+00:00,6.227,-7.091,-2.644
2809,2024-09-03 12:12:29.135+00:00,5.639,-7.514,1.416
2809,2024-09-03 12:12:29.272+00:00,6.045,-7.52,-0.123
2809,2024-09-03 12:12:29.454+00:00,5.124,-8.2,-1.96
2809,2024-09-03 12:12:29.534+00:00,6.393,-8.711,3.79
2809,2024-09-03 12:12:29.668+00:00,5.837,-8.838,1.344
2809,2024-09-03 12:12:29.798+00:00,5.864,-8.194,-2.585
2809,2024-09-03 12:12:29.932+00:00,5.941,-7.873,-1.228
2809,2024-09-03 12:12:30.068+00:00,7.386,-7.738,0.767
2809,2024-09-03 12:12:30.199+00:00,4.673,-8.38,0.663
2809,2024-09-03 12:12:30.336+00:00,7.1,-7.021,0.976
2809,2024-09-03 12:12:30.466+00:00,5.204,-7.02,0.413
2809,2024-09-03 12:12:30.601+00:00,7.977,-6.602,1.822
2809,2024-09-03 12:12:30.734+00:00,7.494,-7.833,3.878
2809,2024-09-03 12:12:30.866+00:00,3.965,-8.582,-1.327
2809,2024-09-03 12:12:30.999+00:00,7.953,-6.717,-3.328
2809,2024-09-03 12:12:31.131+00:00,8.886,-7.451,3.8
2809,2024-09-03 12:12:31.266+00:00,4.065,-9.007,2.681
2809,2024-09-03 12:12:31.399+00:00,6.13,-7.567,-1.894
2809,2024-09-03 12:12:31.534+00:00,7.542,-6.739,0.959
2809,2024-09-03 12:12:31.665+00:00,5.468,-8.604,3.047
2809,2024-09-03 12:12:31.799+00:00,5.108,-7.486,-1.455
2809,2024-09-03 12:12:31.929+00:00,8.025,-7.33,-0.191
2809,2024-09-03 12:12:32.111+00:00,6.057,-8.719,4.67
2809,2024-09-03 12:12:32.198+00:00,5.262,-7.963,1.387
2809,2024-09-03 12:12:32.329+00:00,6.118,-7.187,-2.791
2809,2024-09-03 12:12:32.464+00:00,6.922,-8.958,2.401
2809,2024-09-03 12:12:32.597+00:00,5.079,-8.305,-6.571
2809,2024-09-03 12:12:32.731+00:00,11.517,-7.006,4.231
2809,2024-09-03 12:12:32.862+00:00,6.159,-8.926,4.469
2809,2024-09-03 12:12:32.999+00:00,6.083,-7.181,-6.063
2809,2024-09-03 12:12:33.128+00:00,9.296,-6.357,-1.325
2809,2024-09-03 12:12:33.263+00:00,7.143,-7.862,4.162
2809,2024-09-03 12:12:33.397+00:00,4.887,-8.603,5.48
2809,2024-09-03 12:12:33.528+00:00,7.279,-6.965,-0.794
2809,2024-09-03 12:12:33.661+00:00,7.322,-7.02,-0.829
2809,2024-09-03 12:12:33.796+00:00,6.129,-7.104,1.427
2809,2024-09-03 12:12:33.927+00:00,8.54,-6.464,0.382
2809,2024-09-03 12:12:34.061+00:00,6.561,-8.749,4.422
2809,2024-09-03 12:12:34.195+00:00,5.866,-8.3,-4.506
2809,2024-09-03 12:12:34.328+00:00,11.562,-6.704,2.069
2809,2024-09-03 12:12:34.460+00:00,0.82,-12.331,6.336
2809,2024-09-03 12:12:34.595+00:00,9.741,-5.52,-4.117
2809,2024-09-03 12:12:34.726+00:00,3.129,-11.477,8.201
2809,2024-09-03 12:12:34.861+00:00,8.509,-6.077,-4.689
2809,2024-09-03 12:12:34.993+00:00,8.275,-9.502,7.792
2809,2024-09-03 12:12:35.126+00:00,1.781,-11.764,3.12
2809,2024-09-03 12:12:35.227+00:00,16.635,-1.082,-6.217
2809,2024-09-03 12:12:35.243+00:00,11.579,-1.97,-12.532
2809,2024-09-03 12:12:35.259+00:00,7.856,-5.716,-13.661
2809,2024-09-03 12:12:35.277+00:00,3.985,-10.718,-8.255
2809,2024-09-03 12:12:35.294+00:00,0.813,-14.772,-0.048
2809,2024-09-03 12:12:35.309+00:00,-3.443,-15.153,9.993
2809,2024-09-03 12:12:35.325+00:00,-5.644,-13.731,17.481
2809,2024-09-03 12:12:35.341+00:00,-1.795,-13.371,18.014
2809,2024-09-03 12:12:35.358+00:00,1.994,-11.956,12.785
2809,2024-09-03 12:12:35.373+00:00,7.195,-11.203,7.962
2809,2024-09-03 12:12:35.389+00:00,13.744,-8.735,5.276
2809,2024-09-03 12:12:35.414+00:00,16.647,-3.321,-0.513
2809,2024-09-03 12:12:35.431+00:00,15.036,-1.482,-4.498
2809,2024-09-03 12:12:35.494+00:00,11.812,-2.273,-10.63
2809,2024-09-03 12:12:35.497+00:00,7.761,-5.091,-13.223
2809,2024-09-03 12:12:35.500+00:00,4.723,-8.664,-9.136
2809,2024-09-03 12:12:35.502+00:00,2.121,-11.3,-1.803
2809,2024-09-03 12:12:35.513+00:00,0.138,-13.293,4.573
2809,2024-09-03 12:12:35.531+00:00,-3.477,-13.869,9.744
2809,2024-09-03 12:12:35.547+00:00,-3.273,-13.365,13.686
2809,2024-09-03 12:12:35.564+00:00,1.172,-12.017,13.828
2809,2024-09-03 12:12:35.580+00:00,6.582,-9.352,10.839
2809,2024-09-03 12:12:35.597+00:00,13.143,-5.372,6.263
2809,2024-09-03 12:12:35.614+00:00,13.752,-2.018,-0.421
2809,2024-09-03 12:12:35.631+00:00,9.949,-2.207,-7.518
2809,2024-09-03 12:12:35.647+00:00,8.405,-5.431,-10.512
2809,2024-09-03 12:12:35.664+00:00,7.162,-8.026,-7.856
2809,2024-09-03 12:12:35.680+00:00,6.296,-10.039,-1.764
2809,2024-09-03 12:12:35.697+00:00,5.496,-9.66,6.733
2809,2024-09-03 12:12:35.713+00:00,5.456,-8.916,12.176
2809,2024-09-03 12:12:35.730+00:00,5.853,-8.289,11.079
2809,2024-09-03 12:12:35.783+00:00,5.579,-8.505,7.925
2809,2024-09-03 12:12:35.787+00:00,5.221,-8.793,4.456
2809,2024-09-03 12:12:35.790+00:00,5.843,-7.524,0.264
2809,2024-09-03 12:12:35.796+00:00,6.285,-5.674,-3.206
2809,2024-09-03 12:12:35.813+00:00,6.635,-5.49,-5.313
2809,2024-09-03 12:12:35.830+00:00,7.442,-7.049,-5.639
2809,2024-09-03 12:12:35.847+00:00,8.271,-8.192,-2.301
2809,2024-09-03 12:12:35.864+00:00,9.35,-7.611,2.957
2809,2024-09-03 12:12:35.880+00:00,8.685,-7.164,6.806
2809,2024-09-03 12:12:35.897+00:00,6.351,-7.692,7.256
2809,2024-09-03 12:12:35.913+00:00,3.952,-8.76,5.124
2809,2024-09-03 12:12:35.929+00:00,3.125,-8.553,1.351
2809,2024-09-03 12:12:35.946+00:00,3.694,-7.886,-1.304
2809,2024-09-03 12:12:35.963+00:00,4.26,-8.615,-1.709
2809,2024-09-03 12:12:35.980+00:00,4.426,-9.818,1.156
2809,2024-09-03 12:12:35.996+00:00,4.444,-10.282,6.291
2809,2024-09-03 12:12:36.013+00:00,5.84,-9.9,9.089
2809,2024-09-03 12:12:36.030+00:00,7.563,-8.562,6.473
2809,2024-09-03 12:12:36.047+00:00,8.606,-6.864,-0.494
2809,2024-09-03 12:12:36.063+00:00,9.094,-4.874,-7.383
2809,2024-09-03 12:12:36.080+00:00,8.227,-3.377,-11.92
2809,2024-09-03 12:12:36.096+00:00,6.872,-5.77,-11.835
