ID,Timestamp,X,Y,Z
2830,2024-09-03 13:12:49.297+00:00,7.549,-4.979,-3.788
2830,2024-09-03 13:12:49.431+00:00,7.533,-4.982,-3.772
2830,2024-09-03 13:12:49.566+00:00,7.5,-5.002,-3.742
2830,2024-09-03 13:12:49.700+00:00,7.563,-4.988,-3.792
2830,2024-09-03 13:12:49.833+00:00,7.551,-4.967,-3.796
2830,2024-09-03 13:12:49.964+00:00,7.507,-5.002,-3.748
2830,2024-09-03 13:12:50.098+00:00,7.529,-5.0,-3.763
2830,2024-09-03 13:12:50.232+00:00,7.53,-4.978,-3.78
2830,2024-09-03 13:12:50.362+00:00,7.541,-4.988,-3.775
2830,2024-09-03 13:12:50.499+00:00,7.526,-4.988,-3.769
2830,2024-09-03 13:12:50.630+00:00,7.531,-4.993,-3.774
2830,2024-09-03 13:12:50.763+00:00,7.567,-5.006,-3.76
2830,2024-09-03 13:12:50.896+00:00,7.565,-5.023,-3.76
2830,2024-09-03 13:12:51.030+00:00,7.491,-5.138,-3.702
2830,2024-09-03 13:12:51.163+00:00,7.482,-5.268,-3.68
2830,2024-09-03 13:12:51.295+00:00,7.26,-5.4,-3.522
2830,2024-09-03 13:12:51.428+00:00,7.22,-5.513,-3.498
2830,2024-09-03 13:12:51.564+00:00,7.244,-5.512,-3.509
2830,2024-09-03 13:12:51.695+00:00,7.29,-5.505,-3.494
2830,2024-09-03 13:12:51.829+00:00,7.325,-5.489,-3.529
2830,2024-09-03 13:12:51.961+00:00,7.293,-5.486,-3.491
2830,2024-09-03 13:12:52.095+00:00,7.314,-5.499,-3.511
2830,2024-09-03 13:12:52.228+00:00,7.34,-5.48,-3.51
2830,2024-09-03 13:12:52.360+00:00,7.312,-5.496,-3.482
2830,2024-09-03 13:12:52.493+00:00,7.266,-5.491,-3.497
2830,2024-09-03 13:12:52.627+00:00,7.385,-5.474,-3.471
2830,2024-09-03 13:12:52.760+00:00,7.336,-5.452,-3.456
2830,2024-09-03 13:12:52.893+00:00,7.34,-5.471,-3.47
2830,2024-09-03 13:12:53.028+00:00,7.363,-5.456,-3.468
2830,2024-09-03 13:12:53.160+00:00,7.353,-5.456,-3.469
2830,2024-09-03 13:12:53.291+00:00,7.218,-5.438,-3.413
2830,2024-09-03 13:12:53.427+00:00,7.403,-5.476,-3.488
2830,2024-09-03 13:12:53.558+00:00,7.222,-5.427,-3.418
2830,2024-09-03 13:12:53.690+00:00,7.513,-5.399,-3.517
2830,2024-09-03 13:12:53.826+00:00,7.533,-5.262,-3.529
2830,2024-09-03 13:12:53.960+00:00,7.366,-5.293,-3.443
2830,2024-09-03 13:12:54.091+00:00,7.575,-5.273,-3.553
2830,2024-09-03 13:12:54.226+00:00,7.379,-5.256,-3.45
2830,2024-09-03 13:12:54.359+00:00,7.522,-5.28,-3.539
2830,2024-09-03 13:12:54.490+00:00,7.479,-5.265,-3.511
2830,2024-09-03 13:12:54.625+00:00,7.447,-5.274,-3.486
2830,2024-09-03 13:12:54.757+00:00,7.491,-5.274,-3.509
2830,2024-09-03 13:12:54.892+00:00,7.43,-5.256,-3.492
2830,2024-09-03 13:12:55.025+00:00,7.532,-5.275,-3.526
2830,2024-09-03 13:12:55.156+00:00,7.415,-5.246,-3.482
2830,2024-09-03 13:12:55.290+00:00,7.491,-5.28,-3.51
2830,2024-09-03 13:12:55.422+00:00,7.449,-5.258,-3.5
2830,2024-09-03 13:12:55.556+00:00,7.49,-5.271,-3.519
2830,2024-09-03 13:12:55.688+00:00,7.447,-5.264,-3.498
2830,2024-09-03 13:12:55.825+00:00,7.482,-5.274,-3.507
2830,2024-09-03 13:12:55.954+00:00,7.457,-5.266,-3.508
2830,2024-09-03 13:12:56.089+00:00,7.475,-5.272,-3.51
2830,2024-09-03 13:12:56.222+00:00,7.455,-5.267,-3.5
2830,2024-09-03 13:12:56.354+00:00,7.427,-5.268,-3.489
2830,2024-09-03 13:12:56.486+00:00,7.518,-5.296,-3.527
2830,2024-09-03 13:12:56.619+00:00,7.312,-5.254,-3.446
2830,2024-09-03 13:12:56.754+00:00,7.597,-5.329,-3.549
2830,2024-09-03 13:12:56.888+00:00,7.38,-5.215,-3.5
2830,2024-09-03 13:12:57.021+00:00,7.515,-5.352,-3.503
2830,2024-09-03 13:12:57.151+00:00,7.433,-5.221,-3.524
2830,2024-09-03 13:12:57.287+00:00,7.493,-5.313,-3.505
2830,2024-09-03 13:12:57.420+00:00,7.431,-5.264,-3.503
2830,2024-09-03 13:12:57.552+00:00,7.524,-5.275,-3.541
2830,2024-09-03 13:12:57.686+00:00,7.423,-5.275,-3.484
2830,2024-09-03 13:12:57.819+00:00,7.478,-5.289,-3.517
