ID,Timestamp,X,Y,Z
2807,2024-09-05 22:41:34.241+00:00,0.302,-0.182,10.087
2807,2024-09-05 22:41:34.398+00:00,0.314,-0.18,10.082
2807,2024-09-05 22:41:34.563+00:00,0.302,-0.163,10.104
2807,2024-09-05 22:41:34.719+00:00,0.316,-0.175,10.075
2807,2024-09-05 22:41:34.883+00:00,0.299,-0.175,10.065
2807,2024-09-05 22:41:35.043+00:00,0.306,-0.163,10.068
2807,2024-09-05 22:41:35.199+00:00,0.316,-0.17,10.084
2807,2024-09-05 22:41:35.363+00:00,0.314,-0.182,10.084
2807,2024-09-05 22:41:35.518+00:00,0.323,-0.17,10.075
2807,2024-09-05 22:41:35.681+00:00,0.302,-0.177,10.094
2807,2024-09-05 22:41:35.839+00:00,0.326,-0.153,10.082
2807,2024-09-05 22:41:35.999+00:00,0.297,-0.175,10.075
2807,2024-09-05 22:41:36.159+00:00,0.314,-0.175,10.084
2807,2024-09-05 22:41:36.319+00:00,0.29,-0.163,10.092
2807,2024-09-05 22:41:36.480+00:00,0.29,-0.168,10.072
2807,2024-09-05 22:41:36.639+00:00,0.309,-0.16,10.077
2807,2024-09-05 22:41:36.800+00:00,0.311,-0.165,10.096
2807,2024-09-05 22:41:36.959+00:00,0.309,-0.163,10.084
2807,2024-09-05 22:41:37.119+00:00,0.311,-0.175,10.065
2807,2024-09-05 22:41:37.283+00:00,0.316,-0.165,10.075
2807,2024-09-05 22:41:37.442+00:00,0.314,-0.156,10.089
2807,2024-09-05 22:41:37.599+00:00,0.316,-0.16,10.099
2807,2024-09-05 22:41:37.760+00:00,0.323,-0.18,10.077
2807,2024-09-05 22:41:37.918+00:00,0.304,-0.16,10.08
2807,2024-09-05 22:41:38.081+00:00,0.309,-0.151,10.08
2807,2024-09-05 22:41:38.239+00:00,0.311,-0.175,10.072
2807,2024-09-05 22:41:38.400+00:00,0.311,-0.168,10.07
2807,2024-09-05 22:41:38.563+00:00,0.292,-0.141,10.084
2807,2024-09-05 22:41:38.722+00:00,0.314,-0.172,10.092
2807,2024-09-05 22:41:38.883+00:00,0.304,-0.17,10.106
2807,2024-09-05 22:41:39.039+00:00,0.306,-0.182,10.089
2807,2024-09-05 22:41:39.203+00:00,0.318,-0.151,10.084
2807,2024-09-05 22:41:39.361+00:00,0.304,-0.156,10.087
2807,2024-09-05 22:41:39.520+00:00,0.314,-0.172,10.077
2807,2024-09-05 22:41:39.682+00:00,0.314,-0.158,10.075
2807,2024-09-05 22:41:39.843+00:00,0.314,-0.168,10.08
2807,2024-09-05 22:41:40.001+00:00,0.311,-0.158,10.096
2807,2024-09-05 22:41:40.161+00:00,0.316,-0.163,10.07
2807,2024-09-05 22:41:40.320+00:00,0.306,-0.168,10.092
2807,2024-09-05 22:41:40.479+00:00,0.294,-0.158,10.084
2807,2024-09-05 22:41:40.639+00:00,0.316,-0.163,10.089
2807,2024-09-05 22:41:40.803+00:00,0.321,-0.17,10.068
2807,2024-09-05 22:41:40.963+00:00,0.304,-0.182,10.072
2807,2024-09-05 22:41:41.122+00:00,0.299,-0.17,10.075
2807,2024-09-05 22:41:41.282+00:00,0.306,-0.175,10.104
2807,2024-09-05 22:41:41.439+00:00,0.318,-0.151,10.075
2807,2024-09-05 22:41:41.599+00:00,0.314,-0.156,10.08
2807,2024-09-05 22:41:41.761+00:00,0.311,-0.17,10.075
2807,2024-09-05 22:41:41.919+00:00,0.306,-0.153,10.072
