ID,Timestamp,X,Y,Z
2804,2024-09-03 11:05:26.052+00:00,1.26,4.653,7.502
2804,2024-09-03 11:05:26.186+00:00,0.317,4.347,8.246
2804,2024-09-03 11:05:26.319+00:00,1.108,4.653,7.974
2804,2024-09-03 11:05:26.452+00:00,1.184,4.933,8.347
2804,2024-09-03 11:05:26.587+00:00,0.47,5.284,7.751
2804,2024-09-03 11:05:26.724+00:00,-0.846,5.682,8.091
2804,2024-09-03 11:05:26.851+00:00,-0.199,5.771,8.66
2804,2024-09-03 11:05:26.984+00:00,-0.01,5.586,7.903
2804,2024-09-03 11:05:27.118+00:00,-0.01,5.374,7.715
2804,2024-09-03 11:05:27.251+00:00,-0.471,5.13,8.011
2804,2024-09-03 11:05:27.383+00:00,0.368,5.545,8.154
2804,2024-09-03 11:05:27.517+00:00,1.014,5.348,8.526
2804,2024-09-03 11:05:27.651+00:00,0.57,5.276,8.487
2804,2024-09-03 11:05:27.786+00:00,0.946,4.97,8.446
2804,2024-09-03 11:05:27.914+00:00,0.711,4.769,8.307
2804,2024-09-03 11:05:28.051+00:00,-0.05,4.485,8.958
2804,2024-09-03 11:05:28.182+00:00,-0.333,4.861,8.622
2804,2024-09-03 11:05:28.341+00:00,-0.465,4.978,8.565
2804,2024-09-03 11:05:28.448+00:00,-0.537,4.842,8.629
2804,2024-09-03 11:05:28.581+00:00,0.071,4.982,8.637
2804,2024-09-03 11:05:28.718+00:00,0.04,5.023,8.555
2804,2024-09-03 11:05:28.848+00:00,0.251,4.923,8.289
2804,2024-09-03 11:05:28.979+00:00,0.787,5.195,7.625
2804,2024-09-03 11:05:29.112+00:00,1.257,5.232,8.123
2804,2024-09-03 11:05:29.302+00:00,0.98,5.14,8.401
2804,2024-09-03 11:05:29.379+00:00,0.827,4.998,8.129
2804,2024-09-03 11:05:29.514+00:00,0.812,4.847,8.592
2804,2024-09-03 11:05:29.647+00:00,0.87,4.942,8.657
2804,2024-09-03 11:05:29.779+00:00,1.003,4.786,8.326
2804,2024-09-03 11:05:29.912+00:00,0.909,4.688,8.324
2804,2024-09-03 11:05:30.049+00:00,0.96,4.724,8.67
2804,2024-09-03 11:05:30.180+00:00,0.59,4.614,8.77
2804,2024-09-03 11:05:30.314+00:00,0.141,4.792,8.545
2804,2024-09-03 11:05:30.446+00:00,-0.238,4.622,8.704
2804,2024-09-03 11:05:30.578+00:00,0.263,4.777,8.67
2804,2024-09-03 11:05:30.711+00:00,0.235,5.076,8.382
2804,2024-09-03 11:05:30.849+00:00,-0.068,4.974,8.255
2804,2024-09-03 11:05:30.979+00:00,-0.127,4.967,8.535
2804,2024-09-03 11:05:31.112+00:00,-0.094,5.064,8.554
2804,2024-09-03 11:05:31.242+00:00,-0.063,5.012,8.435
2804,2024-09-03 11:05:31.378+00:00,-0.227,4.944,8.435
2804,2024-09-03 11:05:31.514+00:00,-0.358,5.026,8.338
2804,2024-09-03 11:05:31.642+00:00,-0.238,5.138,8.249
2804,2024-09-03 11:05:31.778+00:00,-0.391,5.072,8.28
2804,2024-09-03 11:05:31.908+00:00,-0.315,5.086,8.358
2804,2024-09-03 11:05:32.048+00:00,-0.236,5.058,8.492
2804,2024-09-03 11:05:32.176+00:00,-0.435,5.085,8.398
2804,2024-09-03 11:05:32.312+00:00,-0.635,5.134,8.321
2804,2024-09-03 11:05:32.444+00:00,-0.799,5.06,8.181
2804,2024-09-03 11:05:32.576+00:00,-0.506,5.037,8.273
2804,2024-09-03 11:05:32.710+00:00,-0.645,4.944,8.298
2804,2024-09-03 11:05:32.843+00:00,-1.077,4.793,8.437
2804,2024-09-03 11:05:32.974+00:00,-1.044,4.85,8.804
2804,2024-09-03 11:05:33.111+00:00,-1.024,5.0,8.768
2804,2024-09-03 11:05:33.243+00:00,-1.192,5.068,8.766
2804,2024-09-03 11:05:33.377+00:00,-1.159,5.097,8.267
2804,2024-09-03 11:05:33.509+00:00,-1.164,5.084,7.994
2804,2024-09-03 11:05:33.643+00:00,-1.25,4.924,8.272
2804,2024-09-03 11:05:33.775+00:00,-0.49,4.926,8.557
2804,2024-09-03 11:05:33.906+00:00,0.006,5.258,8.202
2804,2024-09-03 11:05:34.044+00:00,-0.396,5.243,8.094
2804,2024-09-03 11:05:34.175+00:00,-0.695,5.113,8.537
2804,2024-09-03 11:05:34.307+00:00,-0.718,5.114,8.349
2804,2024-09-03 11:05:34.440+00:00,-0.437,5.149,8.553
2804,2024-09-03 11:05:34.574+00:00,-0.153,5.475,8.107
2804,2024-09-03 11:05:34.708+00:00,-0.142,5.501,8.189
2804,2024-09-03 11:05:34.843+00:00,-0.253,5.26,8.264
2804,2024-09-03 11:05:34.973+00:00,-0.296,5.365,8.215
2804,2024-09-03 11:05:35.107+00:00,-0.397,5.501,8.124
2804,2024-09-03 11:05:35.241+00:00,-0.787,5.298,8.057
2804,2024-09-03 11:05:35.370+00:00,-0.805,5.44,7.899
2804,2024-09-03 11:05:35.507+00:00,-0.892,5.432,8.082
2804,2024-09-03 11:05:35.640+00:00,-0.908,5.547,8.107
2804,2024-09-03 11:05:35.772+00:00,-1.075,5.408,8.307
2804,2024-09-03 11:05:35.903+00:00,-1.103,5.32,8.078
2804,2024-09-03 11:05:36.040+00:00,-0.994,5.355,8.003
2804,2024-09-03 11:05:36.172+00:00,-1.144,5.553,8.295
2804,2024-09-03 11:05:36.306+00:00,-1.416,5.529,7.878
2804,2024-09-03 11:05:36.437+00:00,-1.302,5.669,7.153
2804,2024-09-03 11:05:36.571+00:00,-0.568,5.548,8.221
2804,2024-09-03 11:05:36.706+00:00,-0.969,4.939,9.121
2804,2024-09-03 11:05:36.838+00:00,-0.827,5.113,8.56
2804,2024-09-03 11:05:36.975+00:00,-1.729,5.251,8.699
2804,2024-09-03 11:05:37.104+00:00,-1.812,5.023,8.255
2804,2024-09-03 11:05:37.239+00:00,-2.708,4.808,7.641
2804,2024-09-03 11:05:37.371+00:00,-1.394,5.633,7.76
2804,2024-09-03 11:05:37.503+00:00,-2.166,5.213,7.545
2804,2024-09-03 11:05:37.636+00:00,-2.061,5.057,8.087
2804,2024-09-03 11:05:37.768+00:00,-1.314,5.3,8.462
2804,2024-09-03 11:05:37.903+00:00,-0.917,5.572,8.416
2804,2024-09-03 11:05:38.035+00:00,-0.713,5.708,8.243
2804,2024-09-03 11:05:38.172+00:00,-1.019,5.213,8.098
2804,2024-09-03 11:05:38.304+00:00,-1.188,5.094,7.729
2804,2024-09-03 11:05:38.436+00:00,-2.109,5.145,8.189
2804,2024-09-03 11:05:38.570+00:00,-2.107,5.052,8.498
2804,2024-09-03 11:05:38.702+00:00,-1.584,5.04,8.774
2804,2024-09-03 11:05:38.836+00:00,-1.676,4.378,9.085
